Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAL-2801,ZTEST COMPLEX LLP,2017-12-01,West Bengal,KOLKATA,3,2,1000000,70,Real Estate and Renting
1,AAL-2814,MATRU REALITY LLP,2017-12-01,Gujarat,AHMEDABAD,4,2,600000,70,Real Estate and Renting
1,AAL-2825,AWANI PROJECTS LLP,2017-12-01,Delhi,DELHI,0,2,100000,70,Real Estate and Renting
1,AAL-2826,ACUBE LIFESCIENCES LLP,2017-12-01,Delhi,DELHI,0,2,100000,74,Business Services
1,AAL-2828,TELECARD INDIA LIMITED LIABILITY PARTNER,2017-12-01,Delhi,DELHI,1,2,4705900,74,Business Services
1,AAL-2836,DIVINE TRADE SOLUTION LLP,2017-12-01,Delhi,DELHI,0,2,100000,74,Business Services
1,AAL-2837,EXELLER INFOSOLUTIONS LIMITED LIABILITY,2017-12-01,Delhi,DELHI,0,3,100000,72,Business Services
1,AAL-2845,JAYABHARAT AGRO ESTATES LLP,2017-12-01,Tamil Nadu,CHENNAI,5,2,210000000,1,Agriculture and Allied Activities
1,AAL-2846,NAYAN LEGAL ADVISORY LLP,2017-12-01,Madhya Pradesh,GWALIOR,0,2,100000,74,Business Services
1,AAL-2847,JAIN SHREE DISTRIBUTORS LLP,2017-12-01,Madhya Pradesh,GWALIOR,0,2,100000,51,Trading
1,AAL-2849,RELISH RETAIL LLP,2017-12-01,Haryana,DELHI,0,2,100000,52,Trading
1,AAL-2804,HAVISHMATHI SYSTEMS LLP,2017-12-01,Telangana,HYDERABAD,0,2,100000,93,"Community, personal & Social Services"
1,AAL-2805,AMOGH HOMES LIMITED LIABILITY PARTNERSHI,2017-12-01,Telangana,HYDERABAD,0,2,5000000,70,Real Estate and Renting
1,AAL-2813,A T K CONSTRUCTIONS LLP,2017-12-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-2816,A T K INFRASTRUCTURES LLP,2017-12-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-2818,A T K HOUSING & DEVELOPMENT LLP,2017-12-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-2819,GVR DIGITAL PROMOTIONS LLP,2017-12-01,Telangana,HYDERABAD,0,2,100000,72,Business Services
1,AAL-2820,KURE DATA LLP,2017-12-01,Karnataka,BANGALORE,0,3,100000,74,Business Services
1,AAL-2821,VOHAN TECHNOLOGIES LLP,2017-12-01,Tamil Nadu,COIMBATORE,0,2,300000,72,Business Services
1,AAL-2822,AKURATH PHARMA LLP,2017-12-01,Karnataka,BANGALORE,0,5,1000000,52,Trading
1,AAL-2798,AURORA PIPING PRODUCTS LLP,2017-12-01,Karnataka,BANGALORE,0,2,1100000,52,Trading
1,AAL-2799,SNEHA TEXTILES LLP,2017-12-01,Karnataka,BANGALORE,0,2,100000,17,Manufacturing (Textiles)
1,AAL-2800,YESANRIC INTERNATIONAL LLP,2017-12-01,Karnataka,BANGALORE,0,3,90000,74,Business Services
1,AAL-2802,HABLE FILIZ ENTERPRISES LLP,2017-12-01,Karnataka,BANGALORE,0,2,100000,74,Business Services
1,AAL-2803,SMARTSOLVE BUSINESS CONSULTANCE LLP,2017-12-01,Karnataka,BANGALORE,0,3,150000,74,Business Services
1,AAL-2806,SUN CHEMICAL INK LLP,2017-12-01,Karnataka,BANGALORE,0,2,700000,74,Business Services
1,AAL-2807,ASPIREUM ONLINE SERVICES LLP,2017-12-01,Karnataka,BANGALORE,0,2,100000,72,Business Services
1,AAL-2808,EYJEE APPAREL LLP,2017-12-01,Karnataka,BANGALORE,0,2,5000,74,Business Services
1,AAL-2809,SUBS AND SCRIBES MEDIA VENTURES LLP,2017-12-01,Karnataka,BANGALORE,0,2,100000,74,Business Services
1,AAL-2810,AVANTIS BUILDCORP LLP,2017-12-01,Gujarat,AHMEDABAD,1,2,300000,45,Construction
1,AAL-2811,RAMA FOILFAB LLP,2017-12-01,Gujarat,AHMEDABAD,0,2,100000,17,Manufacturing (Textiles)
1,AAL-2812,SHIVAAMRUT INDUSTRIES LLP,2017-12-01,Gujarat,AHMEDABAD,0,2,50000,14,Mining & Quarrying
1,AAL-2815,THATSAHA CONSULTING LLP,2017-12-01,Karnataka,BANGALORE,0,2,10001,74,Business Services
1,AAL-2863,FAMILIA DECOR AND ENGINEERING LLP,2017-12-01,Bihar,PATNA,0,2,100000,36,Manufacturing (Others)
1,AAL-2864,BOHEMIAN ADVENTURES LLP,2017-12-01,Uttarakhand,UTTARAKHAND,0,3,100000,92,"Community, personal & Social Services"
1,AAL-2865,LUXOTICA HOSPITALITY LLP,2017-12-01,Uttarakhand,UTTARAKHAND,0,2,20000,74,Business Services
1,AAL-2868,NANCHEI ORGANICS LLP,2017-12-01,Tamil Nadu,CHENNAI,0,2,100000,15,Manufacturing (Food stuffs)
1,AAL-2871,DHATASCIENT DESIGN SOLUTIONS LLP,2017-12-01,Tamil Nadu,CHENNAI,0,2,100000,72,Business Services
1,AAL-2873,ANP TRADE LLP,2017-12-01,Gujarat,AHMEDABAD,2,2,10000000,51,Trading
1,AAL-2889,YANIL IMPEX LLP,2017-12-01,Tamil Nadu,CHENNAI,0,2,100000,52,Trading
1,AAL-2817,REVOSA CLOCKS & QUARTZ LLP,2017-12-01,Gujarat,AHMEDABAD,1,2,100000,33,Manufacturing (Machinery & Equipments)
1,AAL-2830,N SHREYANS FABTEX LLP,2017-12-01,Maharashtra,MUMBAI,1,2,100000,17,Manufacturing (Textiles)
1,AAL-2832,THRIUS PHARMA EXPERTIZE LLP,2017-12-01,Maharashtra,MUMBAI,0,3,50000,74,Business Services
1,AAL-2833,POWERFUEL NUTRITION SYSTEMS LLP,2017-12-01,Maharashtra,MUMBAI,0,2,100000,52,Trading
1,AAL-2834,ACADIA MARKETING LLP,2017-12-01,Maharashtra,MUMBAI,0,2,100000,51,Trading
1,AAL-2835,MILLENNIUM MOBILE LLP,2017-12-01,Maharashtra,MUMBAI,0,3,50000,74,Business Services
1,AAL-2838,INFORMATION PRODUCTS AND RESEARCH SERVIC,2017-12-01,Maharashtra,MUMBAI,0,3,705200,36,Manufacturing (Others)
1,AAL-2840,TIWARI STREET LLP,2017-12-01,Rajasthan,JAIPUR,0,2,50000,70,Real Estate and Renting
1,AAL-2841,ARAWALI DIGITAL SERVICES LLP,2017-12-01,Rajasthan,JAIPUR,0,2,40000,74,Business Services
1,AAL-2851,URBAN SPLENDOR LLP,2017-12-01,Telangana,HYDERABAD,0,3,10000000,45,Construction
1,AAL-2823,VINAYANA EDUCATION ASSOCIATION LLP,2017-12-01,Bihar,PATNA,0,2,100000,80,"Community, personal & Social Services"
1,AAL-2824,MRIKAN INCENSE LLP,2017-12-01,Bihar,PATNA,2,2,20000,24,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAL-2831,CHESTA SERVICES LLP,2017-12-01,Bihar,PATNA,0,3,30000,52,Trading
1,AAL-2842,DR.D.SUNDARESWARAN EYE FOUNDATION LLP,2017-12-01,Tamil Nadu,COIMBATORE,1,2,100000,85,"Community, personal & Social Services"
1,AAL-2857,SHIS IMPEX LLP,2017-12-01,Rajasthan,JAIPUR,0,4,50000,51,Trading
1,AAL-2860,MICRON MOULDS LLP,2017-12-01,West Bengal,KOLKATA,0,2,200000,74,Business Services
1,AAL-2861,PINK PET LLP,2017-12-01,West Bengal,KOLKATA,0,2,100000,74,Business Services
1,AAL-2878,CEFONE CERAMIC LLP,2017-12-01,Gujarat,AHMEDABAD,11,3,1000000,26,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAL-2879,RUJOT PRODUCTIONS LLP,2017-12-01,Punjab,CHANDIGARH,0,2,500000,74,Business Services
1,AAL-2888,PJ GLOBAL STUDY & VISA CONSULTANT LLP,2017-12-01,Punjab,CHANDIGARH,0,2,100000,80,"Community, personal & Social Services"
1,AAL-2827,AFFINITY SERVICES LLP,2017-12-01,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAL-2829,LONAND EDUCATION SERVICES LLP,2017-12-01,Maharashtra,MUMBAI,0,2,100000,80,"Community, personal & Social Services"
1,AAL-2839,SRI KARNI POLYPACK LLP,2017-12-01,Telangana,HYDERABAD,4,2,1000000,25,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAL-2843,KADAPALA INFRA LLP,2017-12-01,Telangana,HYDERABAD,0,2,100000,70,Real Estate and Renting
1,AAL-2844,ANAGHA GLOBAL HR ASSOCIATES LLP,2017-12-01,Telangana,HYDERABAD,0,2,400000,74,Business Services
1,AAL-2848,NIHALADH FOOD FACTORY LLP,2017-12-01,Tamil Nadu,COIMBATORE,0,4,100000,74,Business Services
1,AAL-2853,FARRAH SHAI LLP,2017-12-01,Tamil Nadu,COIMBATORE,1,2,200000,15,Manufacturing (Food stuffs)
1,AAL-2858,SBL ORGANIC CLOTHING COMPANY LLP,2017-12-01,Karnataka,BANGALORE,0,7,1500000,74,Business Services
1,AAL-2870,ATHEEVA AVIS HOLDINGS LLP,2017-12-01,Tamil Nadu,COIMBATORE,0,2,20000,45,Construction
1,AAL-2875,SUNSPAZE HOMES LLP,2017-12-01,Karnataka,BANGALORE,0,2,1000000,70,Real Estate and Renting
1,AAL-2850,KAMLA POLYMERS LLP,2017-12-01,Delhi,DELHI,0,2,200000,25,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAL-2856,SOULTIFACTION ONLINE SERVICES LLP,2017-12-01,Manipur,SHILLONG,0,4,400000,74,Business Services
1,AAL-2899,FOXCONN METAL LLP,2017-12-01,Goa,GOA,0,2,40000,27,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAL-2900,GREEN STONE GLOBAL PROJECTS LLP,2017-12-01,Goa,GOA,0,2,10000,45,Construction
1,AAL-2901,BOOTCAMP GOA LLP,2017-12-01,Goa,GOA,0,2,100000,72,Business Services
1,AAL-2902,NAUTILUS SAILING VENTURES LLP,2017-12-01,Goa,GOA,0,2,100000,92,"Community, personal & Social Services"
1,AAL-2852,IDEAGANG LLP,2017-12-01,Telangana,HYDERABAD,0,2,50000,74,Business Services
1,AAL-2854,BREAKEVEN ENTERTAINMENT LLP,2017-12-01,Telangana,HYDERABAD,0,3,100000,92,"Community, personal & Social Services"
1,AAL-2855,HYDROBLAZE OXYMACHINES LLP,2017-12-01,Telangana,HYDERABAD,0,2,100000,74,Business Services
1,AAL-2859,CRAFTED FOOD 32 LLP,2017-12-01,Telangana,HYDERABAD,1,2,100000,55,Trading
1,AAL-2862,N DIMENSIONS BUSINESS SOLUTIONS LLP,2017-12-01,Telangana,HYDERABAD,0,2,100000,74,Business Services
1,AAL-2866,BALAJI BLUMAX LLP,2017-12-01,Andhra Pradesh,HYDERABAD,0,2,20000,74,Business Services
1,AAL-2867,MATRUKRUPA CALCINE INDUSTRIES LLP,2017-12-01,Gujarat,AHMEDABAD,0,2,2500000,26,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAL-2869,KAZIRANGA SKILL VENTURES LLP,2017-12-01,Assam,SHILLONG,0,2,100000,80,"Community, personal & Social Services"
1,AAL-2872,HITAKSHI INTERNATIONAL ELECTRICALS LLP,2017-12-01,Telangana,HYDERABAD,0,2,100000,36,Manufacturing (Others)
1,AAL-2874,CITY GOLD MALL LLP,2017-12-01,Gujarat,AHMEDABAD,0,3,100000,70,Real Estate and Renting
1,AAL-2876,ACJ MINING LLP,2017-12-01,Gujarat,AHMEDABAD,0,3,100000,10,Mining & Quarrying
1,AAL-2877,PATEL INDIAN CRANE RENTAL LLP,2017-12-01,Gujarat,AHMEDABAD,0,10,110000,71,Real Estate and Renting
1,AAL-2882,RITUAL EVENTS LLP,2017-12-01,Gujarat,AHMEDABAD,0,2,100000,74,Business Services
1,AAL-2886,GENNEXT STUDIO LLP,2017-12-01,Gujarat,AHMEDABAD,0,2,100000,93,"Community, personal & Social Services"
1,AAL-2893,VACANZA VACATIONS LLP,2017-12-01,Gujarat,AHMEDABAD,0,2,100000,55,Trading
1,AAL-2894,MAAECO ARTS LLP,2017-12-01,Gujarat,AHMEDABAD,0,2,25000,74,Business Services
1,AAL-2895,PEACHTREE FASHIONS LLP,2017-12-01,Gujarat,AHMEDABAD,0,2,100000,74,Business Services
1,AAL-2896,SHRIDHAR KRAFT CONTAINERS LLP,2017-12-01,Gujarat,AHMEDABAD,3,2,1500000,21,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)"
1,AAL-2897,QUANTICEDGE SOFTWARE SOLUTIONS LLP,2017-12-01,Gujarat,AHMEDABAD,0,2,50000,72,Business Services
1,AAL-2898,HUBINCRED SOLUTIONS LLP,2017-12-01,Gujarat,AHMEDABAD,0,4,50000,74,Business Services
1,AAL-2880,BAGMANE GREEN POWER LLP,2017-12-01,Karnataka,BANGALORE,0,2,100100,40,"Electricity, Gas & Water companies"
1,AAL-2881,HABIB REFINED OILS LLP,2017-12-01,Karnataka,BANGALORE,1,2,3168000,15,Manufacturing (Food stuffs)
1,AAL-2883,FUEGO SAFETY SOLUTIONS LLP,2017-12-01,Karnataka,BANGALORE,0,2,100000,74,Business Services
1,AAL-2884,EVERSTONE MINERALS LLP,2017-12-01,Tamil Nadu,CHENNAI,1,2,500000,14,Mining & Quarrying
1,AAL-2885,DHIRAJLAL MAHER & SONS CONSTRUCTIONS LLP,2017-12-01,Tamil Nadu,CHENNAI,0,3,150000,70,Real Estate and Renting
1,AAL-2887,KANCHANLAL MAHER & SONS INFRA LLP,2017-12-01,Tamil Nadu,CHENNAI,0,3,150000,70,Real Estate and Renting
1,AAL-2890,HFT CLOTHING LLP,2017-12-01,Tamil Nadu,CHENNAI,0,3,100000,17,Manufacturing (Textiles)
1,AAL-2903,SELLBRITE DIGITAL LLP,2017-12-01,Karnataka,BANGALORE,0,2,100000,74,Business Services
1,AAL-2905,FLAGSHIP VENTURES LLP,2017-12-01,Karnataka,BANGALORE,0,2,200000,14,Mining & Quarrying
1,AAL-2891,JHAANAVI FOODS LLP,2017-12-01,Tamil Nadu,CHENNAI,2,2,200000,15,Manufacturing (Food stuffs)
1,AAL-2892,KELD PANELS LIMITED LIABILITY PARTNERSHI,2017-12-01,Tamil Nadu,CHENNAI,0,3,300000,28,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAL-2904,PAS SNACKS PRODUCTS LLP,2017-12-01,West Bengal,KOLKATA,0,2,7500000,15,Manufacturing (Food stuffs)
1,AAL-2906,NEHA'S FASHION HOUSE LLP,2017-12-01,West Bengal,KOLKATA,0,3,5221935,18,Manufacturing (Textiles)
1,AAL-2907,TEWARI EXPORTS LLP,2017-12-01,West Bengal,KOLKATA,1,2,562000,52,Trading
1,AAL-2908,FIRST DESK SOLUTIONS LLP,2017-12-02,Maharashtra,MUMBAI,0,2,50000,74,Business Services
1,AAL-2909,MARKET LADDER LLP,2017-12-02,Maharashtra,MUMBAI,0,2,50000,74,Business Services
1,AAL-2910,RENTOBUZZ LLP,2017-12-02,Maharashtra,MUMBAI,0,2,50000,72,Business Services
1,AAL-2911,PEN SEATING LLP,2017-12-02,Maharashtra,MUMBAI,1,3,25000000,36,Manufacturing (Others)
1,AAL-2912,HEAD TO TOE JEWELLERY LLP,2017-12-03,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAL-2913,PINNACLE BILLIONAIRE INVESTORS LLP,2017-12-03,Maharashtra,MUMBAI,8,2,5000000,52,Trading
1,AAL-2914,POLYCRAYONS MEDIA SOLUTIONS LLP,2017-12-03,Maharashtra,MUMBAI,0,3,100000,74,Business Services
1,AAL-2915,SEINS REINS INFRA-TECH CONSULTING SERVIC,2017-12-03,Maharashtra,MUMBAI,0,2,10000,45,Construction
1,AAL-2916,EXCEED BRANDS LLP,2017-12-03,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAL-2917,AL MISBAH TOURS & TRAVELS LLP,2017-12-03,Maharashtra,MUMBAI,0,3,100000,74,Business Services
1,AAL-2918,PA GLOBAL CONSULTANTS LLP,2017-12-03,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAL-2919,MONEYMAGNET FINANCIAL SERVICES LLP,2017-12-03,Maharashtra,MUMBAI,0,2,10000,93,"Community, personal & Social Services"
