Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAJ-5777,ASHER ENCARV IMAGING LLP,2017-06-01,Karnataka,BANGALORE,2,0,1000000,22,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)"
1,AAJ-5782,SIDYA FRESH FOOD PRODUCTS LLP,2017-06-01,Uttar Pradesh,KANPUR,2,0,2000000,1,Agriculture and Allied Activities
1,AAJ-5783,R.A. FREIGHT MOVERS LLP,2017-06-01,Uttar Pradesh,KANPUR,3,0,990000,60,"Transport, storage and Communications"
1,AAJ-5787,KAB HOSPITALITY LLP,2017-06-01,Delhi,DELHI,2,0,50000,74,Business Services
1,AAJ-5790,DWT ENTERPRISE LLP,2017-06-01,Gujarat,AHMEDABAD,2,0,50000,36,Manufacturing (Others)
1,AAJ-5794,SHREE KSHETRAPAL TRADING LLP,2017-06-01,Gujarat,AHMEDABAD,2,0,100000,36,Manufacturing (Others)
1,AAJ-5795,VISHAL CREATIONS LLP,2017-06-01,West Bengal,KOLKATA,2,0,500000,17,Manufacturing (Textiles)
1,AAJ-5778,RELISHED WRITERS LLP,2017-06-01,Gujarat,AHMEDABAD,2,0,50000,22,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)"
1,AAJ-5779,URBAN SKY CONSULTANCY LLP,2017-06-01,Gujarat,AHMEDABAD,2,0,100000,74,Business Services
1,AAJ-5780,CORPLIANCE CONSULTANCY LLP,2017-06-01,Gujarat,AHMEDABAD,2,0,6000,74,Business Services
1,AAJ-5781,STERILEAIR SOLUTION TECHNOLOGIES LLP,2017-06-01,Gujarat,AHMEDABAD,4,0,1000000,33,Manufacturing (Machinery & Equipments)
1,AAJ-5784,SATVIK LOGISTICS LLP,2017-06-01,Delhi,DELHI,2,4,16500000,74,Business Services
1,AAJ-5785,NINJA MARKETING LLP,2017-06-01,Delhi,DELHI,2,0,20000,72,Business Services
1,AAJ-5786,MODHESHWARI CONSULTING LLP,2017-06-01,Maharashtra,MUMBAI,2,0,720000,74,Business Services
1,AAJ-5788,JAY AMBE TYRES DEPO LLP,2017-06-01,Gujarat,AHMEDABAD,2,1,10000,50,Trading
1,AAJ-5789,EVEREST MULTITECH LLP,2017-06-01,Gujarat,AHMEDABAD,2,0,500000,52,Trading
1,AAJ-5797,GLOBAL INDUSTRIAL & MINING SERVICES LLP,2017-06-01,Rajasthan,JAIPUR,3,1,500000,14,Mining & Quarrying
1,AAJ-5801,BIANCA LUXURY WORLD LLP,2017-06-01,Maharashtra,MUMBAI,2,0,100000,63,"Transport, storage and Communications"
1,AAJ-5802,REAL VALUE FASHION LLP,2017-06-01,Maharashtra,MUMBAI,2,0,100000,18,Manufacturing (Textiles)
1,AAJ-5803,TAARU VILLAS LLP,2017-06-01,Maharashtra,MUMBAI,2,0,20000,70,Real Estate and Renting
1,AAJ-5804,ENCORE VENTURES LLP,2017-06-01,Maharashtra,MUMBAI,2,0,100000,70,Real Estate and Renting
1,AAJ-5837,PANKHURI PAPER INDUSTRIES LLP,2017-06-01,Bihar,PATNA,2,0,900000,22,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)"
1,AAJ-5791,EVENTRACHNA TECHNOLOGIES LLP,2017-06-01,Haryana,DELHI,3,0,260000,72,Business Services
