Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAK-7381,NINE DEGREE REALPRO LLP,2017-10-03,Rajasthan,JAIPUR,0,2,100000,45,Construction
1,AAK-7382,P2 PLAYERS ACADEMY LLP,2017-10-03,Rajasthan,JAIPUR,0,2,100000,92,"Community, personal & Social Services"
1,AAK-7411,A TO Z CIVIL SOLUTIONS LLP,2017-10-03,Maharashtra,MUMBAI,0,2,100000,45,Construction
1,AAK-7415,V K R CONSTRUCTION LLP,2017-10-03,Uttarakhand,UTTARAKHAND,0,2,100000,45,Construction
1,AAK-7416,CIRCUIT MEDIA LLP,2017-10-03,Uttarakhand,UTTARAKHAND,0,2,100000,74,Business Services
1,AAK-7419,SASA OVERSEAS LLP,2017-10-03,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAK-7425,VS TECHNOSOFT LLP,2017-10-03,Maharashtra,PUNE,0,2,50000,74,Business Services
1,AAK-7429,MOONSTONE ELECTRICALS INDIA LLP,2017-10-03,Maharashtra,PUNE,0,2,100000,31,Manufacturing (Machinery & Equipments)
1,AAK-7433,AGEE RENEWABLE ENERGY LLP,2017-10-03,Maharashtra,PUNE,0,2,10000,29,Manufacturing (Machinery & Equipments)
1,AAK-7383,JUSTCARE MULTITRADE LLP,2017-10-03,Haryana,DELHI,0,2,100000,85,"Community, personal & Social Services"
1,AAK-7384,STRATEGIC TALENT PARTNER LLP,2017-10-03,Haryana,DELHI,0,2,10000,74,Business Services
1,AAK-7385,ASIA PACIFIC HEALTHCARE ADVISORS LLP,2017-10-03,Delhi,DELHI,1,2,30100000,74,Business Services
1,AAK-7386,NATUREZCALL LLP,2017-10-03,Delhi,DELHI,0,2,20000,90,"Community, personal & Social Services"
1,AAK-7387,SIDDH BALI BUILDCON LLP,2017-10-03,Delhi,DELHI,0,2,100000,45,Construction
1,AAK-7388,G.G. METAL INDUSTRIES LLP,2017-10-03,Uttar Pradesh,KANPUR,0,4,100000,51,Trading
1,AAK-7389,SEMZY SOLUTIONS LLP,2017-10-03,Uttar Pradesh,KANPUR,0,2,100000,22,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)"
1,AAK-7390,MORVINANDAN DIAGNOSTIC CENTRE LLP,2017-10-03,Uttar Pradesh,KANPUR,0,2,100000,74,Business Services
1,AAK-7392,ORTUS SOLAR LLP,2017-10-03,Delhi,DELHI,0,2,100000,51,Trading
1,AAK-7391,MITSHUOSHI ENGINEERS LLP,2017-10-03,West Bengal,KOLKATA,0,3,1500000,93,"Community, personal & Social Services"
1,AAK-7393,EVACAY TRAVEL LLP,2017-10-03,West Bengal,KOLKATA,0,2,60000,63,"Transport, storage and Communications"
1,AAK-7395,MAHALO PACKAGING LLP,2017-10-03,West Bengal,KOLKATA,0,2,20000,74,Business Services
1,AAK-7403,COHERENT LAB LLP,2017-10-03,Rajasthan,JAIPUR,0,2,50000,72,Business Services
1,AAK-7405,SGV ENTERPRISES LLP,2017-10-03,Rajasthan,JAIPUR,0,3,100000,52,Trading
1,AAK-7406,GAYATRI RATNA LLP,2017-10-03,Rajasthan,JAIPUR,0,2,100000,18,Manufacturing (Textiles)
1,AAK-7407,JEWELS OF HMVGEMS LLP,2017-10-03,Rajasthan,JAIPUR,0,4,100000,36,Manufacturing (Others)
