Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAI-8275,SHITIJ REAL ESTATES LLP,2017-03-14,West Bengal,KOLKATA,1,2,100000,70,Real Estate and Renting
1,AAI-8855,SPRING CITY ESTATES LLP,2017-03-21,West Bengal,KOLKATA,8,2,107073950,70,Real Estate and Renting
1,AAI-8331,SHASHANK BHUMI DEVELOPERS LLP,2017-03-15,Uttar Pradesh,KANPUR,1,2,125000,70,Real Estate and Renting
1,AAI-9931,TAX N LEGAL PARTNERS LLP,2017-03-29,Uttar Pradesh,KANPUR,0,2,100000,74,Business Services
1,AAI-8480,PRABHAT CONSULTANCY AND SERVICES LLP,2017-03-16,Delhi,DELHI,0,2,50000,74,Business Services
1,AAI-8933,INTERNATIONAL SPORTS CONNECT LLP,2017-03-22,Maharashtra,MUMBAI,0,2,100000,93,"Community, personal & Social Services"
1,AAI-8481,CILIKA PHARMA LLP,2017-03-16,Madhya Pradesh,GWALIOR,0,2,20000,51,Trading
1,AAI-8606,FRAMESY DESIGNS LLP,2017-03-17,Telangana,HYDERABAD,0,2,100000,74,Business Services
1,AAI-9980,ARISE ESTATES AND RESORTS LLP,2017-03-29,Maharashtra,PUNE,0,2,100000,70,Real Estate and Renting
1,AAI-8263,EKADANTA MARKETING LLP,2017-03-14,Maharashtra,MUMBAI,0,2,50000,74,Business Services
1,AAI-8987,ATULIT DHARA REALTORS LLP,2017-03-22,Delhi,DELHI,0,3,405000,70,Real Estate and Renting
1,AAI-7376,SAFFRON PROPMART CONSULTANT LLP,2017-03-03,Delhi,DELHI,0,3,100000,93,"Community, personal & Social Services"
1,AAI-8988,ZIKQR DOTCOM LLP,2017-03-22,Maharashtra,MUMBAI,6,2,100000,74,Business Services
1,AAI-8648,TOLASARIYA TRADE AND COMMERCE LLP,2017-03-17,Tamil Nadu,CHENNAI,1,2,4369000,52,Trading
1,AAI-9018,JALPAARAS AQUA PRODUCT LLP,2017-03-22,Maharashtra,MUMBAI,0,2,500000,74,Business Services
1,AAI-9569,SUN NATURAL EXTRACTS LLP,2017-03-27,Bihar,PATNA,0,2,100000,74,Business Services
1,AAI-9570,CAMOUFLAGE TECHNOLOGY LLP,2017-03-27,Maharashtra,MUMBAI,0,2,50000,72,Business Services
1,AAI-6958,PIXEMO STUDIOS LLP,2017-03-01,Karnataka,BANGALORE,2,3,100000,74,Business Services
1,AAI-6959,HYDRONINE FLUID SYSTEM INDIA LLP,2017-03-01,Karnataka,BANGALORE,0,2,50000,29,Manufacturing (Machinery & Equipments)
1,AAI-7850,HIVEMIND CONNECT LLP,2017-03-09,Karnataka,BANGALORE,0,2,100000,72,Business Services
1,AAI-6960,STRATWIZ MANAGEMENT CONSULTING LLP,2017-03-01,Karnataka,BANGALORE,0,2,100000,74,Business Services
1,AAI-6961,VRUSHADRI CONSTRUCTIONS LLP,2017-03-01,Karnataka,BANGALORE,0,2,1000000,45,Construction
1,AAI-6962,DRP NETWORK LLP,2017-03-01,Karnataka,BANGALORE,0,2,100000,63,"Transport, storage and Communications"
1,AAI-6963,PREDICTINK LIMITED LIABILITY PARTNERSHIP,2017-03-01,Karnataka,BANGALORE,0,2,100000,74,Business Services
1,AAI-6964,SUGATI INGREDIENTS LLP,2017-03-01,Karnataka,BANGALORE,0,2,50000,15,Manufacturing (Food stuffs)
1,AAI-6965,NAMMA HOMEOPATHY LLP,2017-03-01,Karnataka,BANGALORE,0,2,100000,85,"Community, personal & Social Services"
1,AAI-6966,PROPOUND TECHNOLOGIES LLP,2017-03-01,Karnataka,BANGALORE,0,2,100000,72,Business Services
1,AAI-6967,THREE AMIGOS SERVICES LLP,2017-03-01,Karnataka,BANGALORE,0,3,300000,93,"Community, personal & Social Services"
1,AAI-6968,ANAHA LIFECARE LLP,2017-03-01,Karnataka,BANGALORE,0,2,5000000,74,Business Services
1,AAI-6969,EDUPHORIA LLP,2017-03-01,Karnataka,BANGALORE,0,2,1000000,80,"Community, personal & Social Services"
1,AAI-6970,A G ROADWAYS & LOGISTICS LLP,2017-03-01,Gujarat,AHMEDABAD,0,2,500000,60,"Transport, storage and Communications"
1,AAI-6971,MKT HERBOTECH LLP,2017-03-01,Rajasthan,JAIPUR,0,3,100000,52,Trading
1,AAI-6972,ADVENTURE JUNKIE LLP,2017-03-01,Karnataka,BANGALORE,0,2,60000,92,"Community, personal & Social Services"
1,AAI-6973,INDOZ FOODS AND BEVERAGES LLP,2017-03-01,Gujarat,AHMEDABAD,0,2,100000,15,Manufacturing (Food stuffs)
1,AAI-6974,GENVIO INTERNATIONAL LLP,2017-03-01,Gujarat,AHMEDABAD,0,2,100000,51,Trading
1,AAI-6975,AASTRO TECH ELECTRONICS LLP,2017-03-01,Karnataka,BANGALORE,0,3,500000,74,Business Services
1,AAI-6976,IMBEDDED AUTOMATIONS LLP,2017-03-01,Karnataka,BANGALORE,0,2,100000,31,Manufacturing (Machinery & Equipments)
1,AAI-6977,SATYA SAI CONVEN LLP,2017-03-01,Maharashtra,MUMBAI,0,3,50000,74,Business Services
1,AAI-6978,MAFAZA BUILDERS AND DEVELOPERS LLP,2017-03-01,Maharashtra,MUMBAI,0,2,100000,45,Construction
1,AAI-6979,INOVENTRIC SUSTAINABLE SOLUTIONS LLP,2017-03-01,Tamil Nadu,CHENNAI,0,2,20000,29,Manufacturing (Machinery & Equipments)
1,AAI-6980,VENTURES WORLD LLP,2017-03-01,Maharashtra,MUMBAI,0,2,20000,74,Business Services
1,AAI-6981,PECHIS CASTLE LLP,2017-03-01,Tamil Nadu,CHENNAI,0,4,30000000,55,Trading
1,AAI-6982,TRILOGY ADVISORS LLP,2017-03-01,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAI-6983,AURIGA CONSULTING AND RESEARCH LLP,2017-03-01,Maharashtra,MUMBAI,0,2,10000,74,Business Services
1,AAI-6984,SANGINI HEALTHCARE LLP,2017-03-01,Gujarat,AHMEDABAD,1,3,50000,85,"Community, personal & Social Services"
1,AAI-6985,INDDIVOGUE DIVVA LLP,2017-03-01,Maharashtra,MUMBAI,0,2,50000,17,Manufacturing (Textiles)
1,AAI-6986,AUGMENT CONSULTING LLP,2017-03-01,Maharashtra,MUMBAI,0,2,100000,93,"Community, personal & Social Services"
1,AAI-6987,ARS ASSOCIATES LLP,2017-03-01,West Bengal,KOLKATA,0,2,1220000,51,Trading
1,AAI-6988,BELLOVOGA INTERIOR CONCEPTS LLP,2017-03-01,Maharashtra,MUMBAI,0,2,100000,74,Business Services
