Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAH-7484,DR RAGHU CARDIOVASCULAR ASSOCIATES LLP   ,2016-11-05,Telangana,HYDERABAD,0,2,100000,85,"Community, personal & Social Services"
1,AAH-8342,CLEAR BITS TECHNOLOGIES LLP   ,2016-11-17,Karnataka,BANGALORE,0,2,10000,72,Business Services
1,AAH-8103,TEAM-PRO INDIA CONSULTANCY LLP   ,2016-11-15,Karnataka,BANGALORE,0,3,500000,74,Business Services
1,AAH-7555,MARSHAL TANNERS LLP   ,2016-11-07,Uttar Pradesh,KANPUR,3,2,10000000,19,Manufacturing (Leather & products thereof)
1,AAH-7347,INSOLOX ENERGY SOLUTIONS LLP   ,2016-11-03,Uttar Pradesh,KANPUR,0,4,400000,40,"Electricity, Gas & Water companies"
1,AAH-8013,COACHING APP LLP   ,2016-11-11,Maharashtra,MUMBAI,0,2,50000,74,Business Services
1,AAH-9180,MR CARE & CLEAN LLP   ,2016-11-30,Maharashtra,PUNE,0,2,10000,74,Business Services
1,AAH-7445,GIRISH BIO SEED LLP   ,2016-11-04,Uttar Pradesh,KANPUR,0,2,100000,1,Agriculture and Allied Activities
1,AAH-9181,NEXO IT SERVICES LLP   ,2016-11-30,Maharashtra,PUNE,0,2,50000,72,Business Services
1,AAH-7705,HEERAL INTERNATIONAL LLP   ,2016-11-08,Gujarat,AHMEDABAD,0,2,100000,51,Trading
1,AAH-7706,KEMS SKILLING AND STAFFING SOLUTION LLP   ,2016-11-08,Gujarat,AHMEDABAD,0,2,100000,74,Business Services
1,AAH-9182,MODI'S SMART CONSULTANCY SERVICES LLP   ,2016-11-30,Maharashtra,MUMBAI,0,3,500000,74,Business Services
1,AAH-7707,NEURO DIAGNOSTICS LLP   ,2016-11-08,Jharkhand,ROC-JHARKHAND,0,3,30000000,85,"Community, personal & Social Services"
1,AAH-8255,CRAFTO INDIA ADSUN MARKETING LLP   ,2016-11-16,Jharkhand,ROC-JHARKHAND,0,2,100000,74,Business Services
1,AAH-7708,FINANCIAL ALPHABET LLP   ,2016-11-08,Karnataka,BANGALORE,0,2,100000,80,"Community, personal & Social Services"
1,AAH-8436,MADHAV NARAYAN JOGLEKAR AGRO LLP   ,2016-11-19,Maharashtra,MUMBAI,0,3,100000,1,Agriculture and Allied Activities
1,AAH-7709,TALATI AND TALATI DESIGN DEVELOPERS LLP   ,2016-11-08,Maharashtra,MUMBAI,0,2,100000,45,Construction
1,AAH-9183,NOBILITAS HEALTH CARE LLP   ,2016-11-30,Maharashtra,PUNE,0,2,20000,51,Trading
1,AAH-8099,SOUTH PACIFIC DEVELOPERS AND INVESTMENTS  LLP  ,2016-11-15,Karnataka,BANGALORE,21,2,500000,45,Construction
1,AAH-8100,ETHICOM HEALTHCARE LLP   ,2016-11-15,Maharashtra,MUMBAI,0,4,200000,24,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAH-7710,RED OAK SUITES LLP   ,2016-11-08,Karnataka,BANGALORE,0,2,3000000,74,Business Services
1,AAH-8898,SWITCHWEEK TECHNOLOGIES LLP   ,2016-11-25,Madhya Pradesh,GWALIOR,0,2,100000,72,Business Services
1,AAH-8899,ROSEBEY RESORTS LLP   ,2016-11-25,Chattisgarh,ROC-CHHATTISGARH,5,2,2730000,55,Trading
1,AAH-8900,RANBANKA BALAJI LLP   ,2016-11-25,Delhi,DELHI,2,2,1000000,55,Trading
1,AAH-9184,ON-THE-DOT HOSPITALITY LLP   ,2016-11-30,Maharashtra,PUNE,3,2,15020000,55,Trading
1,AAH-8901,HORIZON RADIANCE LLP   ,2016-11-25,Delhi,DELHI,0,2,100000,40,"Electricity, Gas & Water companies"
1,AAH-9014,S.D. DESIGNER PERFUMERY LLP   ,2016-11-28,Uttar Pradesh,KANPUR,0,2,50000,24,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAH-9015,SOLID SAFETY SERVICES LLP   ,2016-11-28,Uttar Pradesh,KANPUR,0,2,10000000,93,"Community, personal & Social Services"
1,AAH-8101,HIPPOCRATES ADVISORS LLP   ,2016-11-15,Maharashtra,MUMBAI,0,2,100000,85,"Community, personal & Social Services"
1,AAH-9016,FINESTONE MARBLE TRADERS LLP   ,2016-11-28,Delhi,DELHI,0,2,100000,51,Trading
1,AAH-8437,VARDHAMAN HOSPITALITY & FMCG LLP   ,2016-11-19,Maharashtra,MUMBAI,0,2,100000,51,Trading
1,AAH-9017,SANKALPAN DESIGN AND INFRA LLP   ,2016-11-28,Karnataka,BANGALORE,0,2,100000,45,Construction
1,AAH-8902,K-TECH SYSTEMS LLP   ,2016-11-25,Delhi,DELHI,0,2,100000,52,Trading
1,AAH-8679,NOHAL BUILDER LLP   ,2016-11-23,West Bengal,KOLKATA,0,2,30000,70,Real Estate and Renting
1,AAH-7711,EMBRACE TRAVELS LLP   ,2016-11-08,Maharashtra,MUMBAI,0,2,100000,63,"Transport, storage and Communications"
1,AAH-9018,PROSPERO VENTURES LLP   ,2016-11-28,Maharashtra,MUMBAI,0,3,150000,74,Business Services
1,AAH-8903,GRACE OVERSEAS LEGAL AND IMMIGRATION SOL UTIONS LLP  ,2016-11-25,Haryana,DELHI,0,2,100000,74,Business Services
1,AAH-8680,NOHAL CONSTRUCTIONS LLP   ,2016-11-23,West Bengal,KOLKATA,0,2,30000,70,Real Estate and Renting
1,AAH-8681,NOHAL REALTOR LLP   ,2016-11-23,West Bengal,KOLKATA,0,2,30000,70,Real Estate and Renting
1,AAH-9185,PRESTIGE CLOUD SOLUTIONS LLP   ,2016-11-30,Maharashtra,PUNE,0,2,100000,72,Business Services
1,AAH-9186,ORIENT CONNECT SKILL DEVELOPMENT LLP   ,2016-11-30,Maharashtra,MUMBAI,0,2,50000,93,"Community, personal & Social Services"
1,AAH-8102,RISHITA SALES LLP   ,2016-11-15,Bihar,ROC-PATNA,0,3,6000000,51,Trading
1,AAH-7231,SEVEN WORLD TRAVEL LLP   ,2016-11-01,Tamil Nadu,CHENNAI,1,2,100000,74,Business Services
1,AAH-7232,GROWTH FACTORY CONSULTING LLP   ,2016-11-01,Haryana,DELHI,0,2,100000,74,Business Services
1,AAH-7233,ECO-KING KART LLP   ,2016-11-01,Delhi,DELHI,0,3,100000,34,Manufacturing (Machinery & Equipments)
1,AAH-7234,MAAYER CONSULTANCY LLP   ,2016-11-01,Delhi,DELHI,0,2,100000,74,Business Services
1,AAH-7235,GEO DISTECH LLP   ,2016-11-01,Maharashtra,MUMBAI,0,3,100000,74,Business Services
1,AAH-7236,DINRAM LOGISTICS SERVICES LLP   ,2016-11-01,Tamil Nadu,CHENNAI,1,2,50000,74,Business Services
1,AAH-7237,PHONIX BUILDCON LLP   ,2016-11-01,Maharashtra,MUMBAI,0,4,100000,45,Construction
1,AAH-7238,ABUNDANCE INVESTMENT ADVISORS LLP   ,2016-11-01,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAH-7239,DNB INFINITY LANDMARKS LLP   ,2016-11-01,Maharashtra,MUMBAI,1,2,50000,45,Construction
1,AAH-7240,TRUPRISM CREATIVE SOLUTIONS LLP   ,2016-11-01,Karnataka,BANGALORE,2,2,10000,74,Business Services
1,AAH-7241,HNB INFINITY LANDMARKS LLP   ,2016-11-01,Maharashtra,MUMBAI,1,2,50000,45,Construction
1,AAH-7242,DRSR ADVISORY SERVICES LLP   ,2016-11-01,Tamil Nadu,CHENNAI,1,2,50000,74,Business Services
1,AAH-7243,QUREME SOLUTIONS LLP   ,2016-11-01,Karnataka,BANGALORE,0,2,100000,72,Business Services
1,AAH-7244,PAJAKA FARMS LLP   ,2016-11-01,Karnataka,BANGALORE,0,2,100000,1,Agriculture and Allied Activities
1,AAH-7245,UNMASK AGRO FARM PRODUCTS LLP   ,2016-11-01,Karnataka,BANGALORE,0,4,100000,74,Business Services
1,AAH-7246,SPORTURF GAMES BANGALORE LLP   ,2016-11-01,Karnataka,BANGALORE,0,2,10000,74,Business Services
1,AAH-7247,VAXON VALVES LLP   ,2016-11-01,Gujarat,AHMEDABAD,0,2,100000,29,Manufacturing (Machinery & Equipments)
1,AAH-7248,SERVISTAG MANAGED SERVICES LLP   ,2016-11-01,Tamil Nadu,CHENNAI,0,2,100000,74,Business Services
