Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAH-2888,MELON STUDIOS LLP,2016-09-01,Andhra Pradesh,HYDERABAD,0,2,200000,74,Business Services
1,AAH-2889,PROSPEROUS CONSULTING SERVICES LLP,2016-09-01,Telangana,HYDERABAD,0,2,100000,74,Business Services
1,AAH-2977,STONE BRIDGE INFRA LLP,2016-09-01,Telangana,HYDERABAD,0,2,100000,45,Construction
1,AAH-2978,LAUNDRY WAVES LLP,2016-09-01,Telangana,HYDERABAD,0,2,100000,74,Business Services
1,AAH-2987,PLINTH CAPITAL ADVISORS LLP,2016-09-02,Telangana,HYDERABAD,0,2,50000,74,Business Services
1,AAH-2998,SEHIOM VENTURES LLP,2016-09-02,Telangana,HYDERABAD,0,2,100000,74,Business Services
1,AAH-3055,ALLITA FINVEST AND ADVISORS LLP,2016-09-02,Telangana,HYDERABAD,0,2,450000,65,Finance
1,AAH-3061,SRI SAI VENKATARAMANA MINING LLP,2016-09-02,Telangana,HYDERABAD,0,3,100000,14,Mining & Quarrying
1,AAH-3088,SRI TIRUMALA TIRUPATI VENKATESWARA FILMS,2016-09-02,Telangana,HYDERABAD,0,2,100000,74,Business Services
1,AAH-3089,VRCONSULTING INDIA LLP,2016-09-02,Telangana,HYDERABAD,0,2,50000,72,Business Services
1,AAH-3090,SUNDAR WATER FUEL TECHNOLOGIES LLP,2016-09-02,Telangana,HYDERABAD,0,2,100000,34,Manufacturing (Machinery & Equipments)
1,AAH-3097,AALTRAMED PHARMACON LLP,2016-09-02,Telangana,HYDERABAD,0,2,1000000,24,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAH-3100,AVEX HUB SOLUTIONS LLP,2016-09-02,Telangana,HYDERABAD,0,2,100000,72,Business Services
1,AAH-3136,RIGHTHIRE RECRUITING SERVICES LLP,2016-09-02,Telangana,HYDERABAD,0,2,10000,74,Business Services
1,AAH-3137,UMA ESTATES AND LAND HOLDINGS LLP,2016-09-03,Telangana,HYDERABAD,3,2,345000,45,Construction
1,AAH-3138,NIDEE OUTDOOR MEDIA LLP,2016-09-03,Telangana,HYDERABAD,0,2,100000,22,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)"
1,AAH-3139,ALDID HOME PRODUCTS LLP,2016-09-03,Telangana,HYDERABAD,0,2,10000,52,Trading
1,AAH-3140,SIAN INFRA AND REALCON LLP,2016-09-03,Telangana,HYDERABAD,0,2,1000000,74,Business Services
1,AAH-3141,MARKETPLACE INFO SOLUTIONS LLP,2016-09-03,Andhra Pradesh,HYDERABAD,0,2,100000,72,Business Services
1,AAH-3142,VIJAYA CONVENTIONS LLP,2016-09-03,Telangana,HYDERABAD,0,2,100000,55,Trading
1,AAH-3143,JAYA ELECTRONICS ENGINEERS LIMITED LIABI,2016-09-03,Telangana,HYDERABAD,0,3,100000,31,Manufacturing (Machinery & Equipments)
1,AAH-3144,HMART INDIA LLP,2016-09-03,Andhra Pradesh,HYDERABAD,0,2,100000,52,Trading
1,AAH-3145,GAYATRI GAS TURBINE TECHNOLOGY CONSORTIU,2016-09-03,Andhra Pradesh,HYDERABAD,1,2,1000000,74,Business Services
1,AAH-3146,KAI AGRO IMPEX LLP,2016-09-03,Andhra Pradesh,HYDERABAD,0,2,1000000,5,Agriculture and Allied Activities
1,AAH-3147,EVENTZEO MANAGEMENT LIMITED LIABILITY PA,2016-09-03,Telangana,HYDERABAD,0,3,10000,74,Business Services
1,AAH-3148,ONETEK INFOSYSTEMS LLP,2016-09-03,Andhra Pradesh,HYDERABAD,0,3,900000,74,Business Services
1,AAH-3150,ELIANA INVESTMENTS AND HOLDINGS LLP,2016-09-03,Telangana,HYDERABAD,0,2,450000,65,Finance
1,AAH-3151,ELEGANT SEATINGS LLP,2016-09-03,Telangana,HYDERABAD,0,3,100000,74,Business Services
