Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAH-9202,HAPPYSTRY ONLINE LLP,2016-12-01,Karnataka,BANGALORE,2,0,100000,74,Business Services
1,AAH-9203,PANCHAMRUT REALESTATE LLP,2016-12-01,Gujarat,AHMEDABAD,2,1,100000,70,Real Estate and Renting
1,AAH-9204,WEST CLUSTER DEVELOPERS LLP,2016-12-01,Kerala,ERNAKULAM,5,0,30000000,45,Construction
1,AAH-9205,EARTHWAVE HEALTHCARE LLP,2016-12-01,Kerala,ERNAKULAM,2,0,100000,85,"Community, personal & Social Services"
1,AAH-9206,3P ADVISORY PROFESSIONALS LLP,2016-12-01,Maharashtra,MUMBAI,3,0,100000,74,Business Services
1,AAH-9207,CAN PUNJABI RECORDS LLP,2016-12-01,Punjab,CHANDIGARH,2,0,100000,92,"Community, personal & Social Services"
1,AAH-9208,VANSHIKA AVENUES LLP,2016-12-01,Telangana,HYDERABAD,2,0,100000,45,Construction
1,AAH-9209,SHARPSKILL TRADING LLP,2016-12-01,Maharashtra,MUMBAI,2,0,100000,74,Business Services
1,AAH-9210,WHITEMOON INFRASTRUCTURE LLP,2016-12-01,Maharashtra,MUMBAI,2,0,100000,74,Business Services
1,AAH-9211,SHIRONAA GOLD LLP,2016-12-01,Gujarat,AHMEDABAD,2,0,10000,74,Business Services
1,AAH-9212,SAVITA TRADELINKS LLP,2016-12-01,Maharashtra,MUMBAI,2,0,7950000,74,Business Services
1,AAH-9213,DHAIRYASH FOODS LLP,2016-12-01,Gujarat,AHMEDABAD,2,0,100000,15,Manufacturing (Food stuffs)
1,AAH-9214,AIRSEAL TECHNOLOGY LLP,2016-12-01,Maharashtra,MUMBAI,2,0,100000,74,Business Services
1,AAH-9215,BRILTEX INDUSTRIES LLP,2016-12-01,Gujarat,AHMEDABAD,2,0,100000,74,Business Services
1,AAH-9216,ORCHID KNIT WORLD LLP,2016-12-01,Gujarat,AHMEDABAD,3,0,150000,29,Manufacturing (Machinery & Equipments)
1,AAH-9217,MEALMAPPER NUTRITION LLP,2016-12-01,Tamil Nadu,CHENNAI,2,0,50000,74,Business Services
1,AAH-9218,MONJI'S CONTROL SYSTEMS LLP,2016-12-01,Gujarat,AHMEDABAD,2,0,100000,31,Manufacturing (Machinery & Equipments)
1,AAH-9219,JIM & HALL'S SMARTLIFE LLP,2016-12-01,Maharashtra,MUMBAI,2,0,1000000,74,Business Services
1,AAH-9220,MEDIAMAGGI MARKETING LLP,2016-12-01,Gujarat,AHMEDABAD,2,0,100000,74,Business Services
1,AAH-9221,WE4 CONSULTANTS LLP,2016-12-01,Tamil Nadu,CHENNAI,2,0,100000,74,Business Services
1,AAH-9222,C.G. SPONGE MANUFACTURERS CONSORTIUM COAL FIELDS LLP,2016-12-01,Chattisgarh,CHHATTISGARH,15,0,175014000,10,Mining & Quarrying
1,AAH-9223,LKS FASHION HOUSE LLP,2016-12-01,Tamil Nadu,CHENNAI,2,0,100000,17,Manufacturing (Textiles)
1,AAH-9224,DOSHI TRENDSETTERS LLP,2016-12-01,Maharashtra,MUMBAI,2,1,100000,45,Construction
1,AAH-9225,AR ROYAL TECHNOLOGY AND CONSTRUCTION LLP,2016-12-01,Uttar Pradesh,KANPUR,2,0,500000,74,Business Services
1,AAH-9226,ORGANIC HOLIDAYS LLP,2016-12-01,Himachal Pradesh,HIMACHAL PRADESH,2,0,100000,63,"Transport, storage and Communications"
1,AAH-9227,S S INFRA CON LLP,2016-12-01,Uttar Pradesh,KANPUR,2,3,25000000,70,Real Estate and Renting
1,AAH-9228,BLUEWAY INFRAZONE LLP,2016-12-01,Uttar Pradesh,KANPUR,2,0,100000,70,Real Estate and Renting
1,AAH-9229,RAA FINANCIAL SERVICES LLP,2016-12-01,Uttar Pradesh,KANPUR,3,0,100000,65,Finance
1,AAH-9230,IMPULSIVE EDGE TRADING LLP,2016-12-01,Maharashtra,MUMBAI,2,0,20000,51,Trading
1,AAH-9231,4PRO CONSULTING LLP,2016-12-01,Tamil Nadu,CHENNAI,4,0,40000,74,Business Services
1,AAH-9232,ASHTAVINAYAK RESOURCES LLP,2016-12-01,Maharashtra,MUMBAI,2,1,85000000,74,Business Services
1,AAH-9233,RAMAQ ONLINE SERVICES LLP,2016-12-01,Maharashtra,MUMBAI,2,0,100000,72,Business Services
1,AAH-9234,PURE HOSPITALITY HOTELS & RESORTS LLP,2016-12-01,Maharashtra,MUMBAI,2,0,100000,55,Trading
1,AAH-9235,EXTENSIVE REALTY LLP,2016-12-01,Uttar Pradesh,KANPUR,2,0,100000,70,Real Estate and Renting
1,AAH-9236,ABATE INDIA LLP,2016-12-01,Maharashtra,MUMBAI,5,0,50000,74,Business Services
1,AAH-9237,TRANQUIL BUSINESS LLP,2016-12-01,Gujarat,AHMEDABAD,2,0,10000,74,Business Services
1,AAH-9238,YAFFLE COAL TRADING LLP,2016-12-01,Tamil Nadu,CHENNAI,2,0,200000,51,Trading
1,AAH-9239,LA CHOICE VACATIONS LLP,2016-12-01,Tamil Nadu,CHENNAI,2,0,100000,74,Business Services
