Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAM-1405,ANANYA REALTY LLP   ,2018-03-01,Maharashtra,MUMBAI,1,2,280000,70,Real Estate and Renting
1,AAM-1418,JAVITA MANAGEMENT SYSTEM CERTIFICATION L LP  ,2018-03-01,Uttar Pradesh,KANPUR,0,2,20000,74,Business Services
1,AAM-1423,SHIVSHAKTI INFRADEVCON LLP   ,2018-03-01,Uttar Pradesh,KANPUR,1,3,1000000,70,Real Estate and Renting
1,AAM-1402,KAMBOTS IT SERVICES AND SOLUTIONS LLP   ,2018-03-01,Maharashtra,MUMBAI,0,2,100000,72,Business Services
1,AAM-1403,DEANA URBANE LLP   ,2018-03-01,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAM-1404,IDEA CRAFTAINMENT LLP   ,2018-03-01,Maharashtra,MUMBAI,0,2,50000,71,Real Estate and Renting
1,AAM-1406,MARIKA ADVISORY SERVICES LIMITED LIABILI TY PARTNERSHIP  ,2018-03-01,Maharashtra,PUNE,0,2,270000,74,Business Services
1,AAM-1407,MALANI RESORTS LLP   ,2018-03-01,Rajasthan,JAIPUR,0,7,250000,55,Trading
1,AAM-1409,MIND COACHING ACADEMY LLP   ,2018-03-01,Maharashtra,MUMBAI,0,2,50000,74,Business Services
1,AAM-1410,GAUTAM LABDHI CONSULTANCY LLP   ,2018-03-01,Gujarat,AHMEDABAD,0,2,100000,74,Business Services
1,AAM-1413,NEXTGEN ACCOUNTING SOLUTIONS AND TECHNOL OGY LLP  ,2018-03-01,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAM-1416,CONNECT INDIA YOUTH EDUCATIONAL SERVICES LLP  ,2018-03-01,Madhya Pradesh,GWALIOR,0,2,100000,80,"Community, personal & Social Services"
1,AAM-1408,ASANTE HOLIDAYS LLP   ,2018-03-01,Maharashtra,MUMBAI,4,2,100000,63,"Transport, storage and Communications"
1,AAM-1411,NIGHTBIRD INFRASTRUCTURE LLP   ,2018-03-01,West Bengal,KOLKATA,2,2,100000,70,Real Estate and Renting
1,AAM-1412,TOPGREEN REALTY LLP   ,2018-03-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAM-1414,VIEWCASTLE REALTY LLP   ,2018-03-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAM-1415,PURELINE PROPERTIES LLP   ,2018-03-01,West Bengal,KOLKATA,1,2,100000,70,Real Estate and Renting
1,AAM-1419,TYCHE PARTNERS LLP   ,2018-03-01,Maharashtra,MUMBAI,2,2,100000,74,Business Services
1,AAM-1426,SRISHTI REALTORS LLP   ,2018-03-01,West Bengal,KOLKATA,0,2,1900000,70,Real Estate and Renting
1,AAM-1434,RAMLAL HOSPITALITY SERVICES LLP   ,2018-03-01,West Bengal,KOLKATA,0,2,500000,55,Trading
1,AAM-1417,NIUV FAB APPARELS LLP   ,2018-03-01,Maharashtra,MUMBAI,0,2,500000,18,Manufacturing (Textiles)
1,AAM-1420,GREENEDGE WEALTH SERVICES LLP   ,2018-03-01,Maharashtra,MUMBAI,0,2,2650000,93,"Community, personal & Social Services"
1,AAM-1421,SHATMURTI REALTY LLP   ,2018-03-01,Maharashtra,PUNE,0,2,120000,45,Construction
1,AAM-1422,BUZZ WIZ MEDIA LLP   ,2018-03-01,Maharashtra,PUNE,1,2,100000,74,Business Services
1,AAM-1425,ELEMENT GLOBAL LLP   ,2018-03-01,Maharashtra,MUMBAI,0,3,100000,51,Trading
1,AAM-1427,R.J DIMENSIONS SOLUTION LLP   ,2018-03-01,Delhi,DELHI,0,2,100000,51,Trading
1,AAM-1428,TAROT SCHOOL OF INDIA LLP   ,2018-03-01,Delhi,DELHI,0,2,100000,93,"Community, personal & Social Services"
1,AAM-1429,FLIGHT TO SUCESS IMMIGRATION LLP   ,2018-03-01,Delhi,DELHI,0,2,50000,63,"Transport, storage and Communications"
1,AAM-1430,PROFITINDIX TREE (INDIA) LLP   ,2018-03-01,Delhi,DELHI,0,3,100000,67,Finance
1,AAM-1431,SHIV STUTI BUILTECH LLP   ,2018-03-01,Haryana,DELHI,0,2,100000,45,Construction
1,AAM-1424,M.S. PROPERTY CONSULTANTS LLP   ,2018-03-01,Uttar Pradesh,KANPUR,0,3,100000,74,Business Services
1,AAM-1438,N R UDHYOG LLP   ,2018-03-01,Telangana,HYDERABAD,0,2,30000000,74,Business Services
1,AAM-1459,ANSHUL ANJANI DEVELOPERS LLP   ,2018-03-01,Maharashtra,PUNE,0,2,100000,45,Construction
1,AAM-1460,MADHUVAN PACK SOLUTIONS LLP   ,2018-03-01,Maharashtra,PUNE,0,2,21000,20,Manufacturing (Wood Products)
1,AAM-1461,HASHGEN TECHNOLOGIES LLP   ,2018-03-01,Maharashtra,PUNE,0,2,100000,72,Business Services
1,AAM-1462,UTKAL UTKHANAN LLP   ,2018-03-01,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAM-1463,ALATAR BUSINESS ADVISORS LLP   ,2018-03-01,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAM-1465,SHREE GANESH CAR SERVICE CENTRE LLP   ,2018-03-01,Maharashtra,MUMBAI,2,2,200000,50,Trading
