Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAN-3836,AMEYA INFRASCAPES LLP,2018-10-01,Gujarat,AHMEDABAD,0,2,100000,70,Real estate activities
1,AAN-3837,DHIREN H PANDYA & ASSOCIATES LLP,2018-10-01,Gujarat,AHMEDABAD,1,2,100000,93,Other Service activities
1,AAN-3865,ETHINDIA COMMUNITY LLP,2018-10-01,Gujarat,AHMEDABAD,0,2,500000,80,Education
1,AAN-3866,GREYLABZ ATELIER LLP,2018-10-01,Gujarat,AHMEDABAD,0,2,10000,74,Other Business Activities
1,AAN-3867,ABO INFRA-CON LLP,2018-10-01,Gujarat,AHMEDABAD,0,2,100000,45,Construction
1,AAN-3872,WEBYUG INFONET LLP,2018-10-01,Gujarat,AHMEDABAD,0,2,20000,72,Computer and related activitie
1,AAN-3873,RAJARSHI WHEELS LLP,2018-10-01,Gujarat,AHMEDABAD,0,2,100000,50,"Sale,Maintenance&Repair of mot"
1,AAN-3874,NAVONMESH INFRASTRUCTURES LLP,2018-10-01,Gujarat,AHMEDABAD,0,3,100000,45,Construction
1,AAN-3881,GOLDENYELLOW PAPER LLP,2018-10-01,Gujarat,AHMEDABAD,11,5,100000,21,Manufacture of paper and paper
1,AAN-3882,SABRAS CATERING LLP,2018-10-01,Gujarat,AHMEDABAD,0,2,100000,74,Other Business Activities
1,AAN-3885,SPENTO PAPERS (INDIA) LLP,2018-10-01,Gujarat,AHMEDABAD,0,2,100000,21,Manufacture of paper and paper
1,AAN-3938,JASODA FABRICS LLP,2018-10-01,Gujarat,AHMEDABAD,8,3,-10000000,17,Manufacture of textiles
1,AAN-3952,MUNSHAW ENTERPRISES LLP,2018-10-01,Gujarat,AHMEDABAD,0,2,250000,93,Other Service activities
1,AAN-3954,KUNSTSTOFF DISTRIBUTORS LLP,2018-10-01,Gujarat,AHMEDABAD,1,2,100000,51,Wholesale trade and commission
1,AAN-3958,SARASWATI BUILDSPACE LLP,2018-10-01,Gujarat,AHMEDABAD,5,2,100000,45,Construction
1,AAN-3965,DAVE MULTI COMMODITY BROKING LLP,2018-10-01,Gujarat,AHMEDABAD,0,4,8100000,74,Other Business Activities
1,AAN-3968,GRETTWELL CLOTHING LLP,2018-10-01,Gujarat,AHMEDABAD,1,2,100000,18,Manufacture of wearing apparel
1,AAN-3969,SUDARSHAN ROADWAYS LLP,2018-10-01,Gujarat,AHMEDABAD,2,2,100000,63,Supporting and auxiliary trans
1,AAN-4035,ROSCA RAYON LLP,2018-10-05,Gujarat,AHMEDABAD,0,2,500000,51,Wholesale trade and commission
1,AAN-4038,GOPINATH PLASTOPACK LLP,2018-10-05,Gujarat,AHMEDABAD,0,5,100000,25,Manufacture of rubber and plas
1,AAN-4044,NIYAKSHA PAPER PRODUCTS LLP,2018-10-05,Gujarat,AHMEDABAD,0,2,100000,21,Manufacture of paper and paper
1,AAN-4063,DOT & LINE ART DESIGN LLP,2018-10-08,Gujarat,AHMEDABAD,0,2,100000,74,Other Business Activities
1,AAN-4076,SHREE KESHAVKUNJ INDUSTRIES LLP,2018-10-08,Gujarat,AHMEDABAD,0,3,100000,24,Manufacture of chemicals and c
1,AAN-4105,AARUSH SPACES LLP,2018-10-09,Gujarat,AHMEDABAD,0,2,100000,45,Construction
1,AAN-4115,WOODPULP PARTICLEBOARD LLP,2018-10-10,Gujarat,AHMEDABAD,0,3,100000,20,Manufacture articles of straw&
1,AAN-4118,V M B & ASSOCIATES LLP,2018-10-10,Gujarat,AHMEDABAD,0,2,10000,93,Other Service activities
1,AAN-4141,MANGALYA INFRABUILD LLP,2018-10-10,Gujarat,AHMEDABAD,0,3,10000,45,Construction
1,AAN-4152,MASTI MANIA FUN LLP,2018-10-10,Gujarat,AHMEDABAD,0,2,100000,92,"Recreational, cultural and spo"
1,AAN-4181,PRAGRATHAN REJUVENATING NATURE LLP,2018-10-11,Gujarat,AHMEDABAD,0,2,100000,33,"Manufacture of medical, precis"
1,AAN-4182,FELIX MINNING AND CALCINATION LLP,2018-10-11,Gujarat,AHMEDABAD,0,4,100000,14,Other Mining and Quarrying
1,AAN-4184,JAYSHREE FABTEX LLP,2018-10-11,Gujarat,AHMEDABAD,0,3,300000,51,Wholesale trade and commission
1,AAN-4187,INOVENTIC BUSINESS SOLUTIONS LLP,2018-10-11,Gujarat,AHMEDABAD,0,3,30000,72,Computer and related activitie
1,AAN-4190,ISKOR MARKETING LLP,2018-10-11,Gujarat,AHMEDABAD,0,2,2000,74,Other Business Activities
1,AAN-4195,KROZONE TECHNOLOGIES LLP,2018-10-11,Gujarat,AHMEDABAD,0,2,100000,74,Other Business Activities
1,AAN-4203,PADMANABH DAL MILL LLP,2018-10-11,Gujarat,AHMEDABAD,0,7,1200000,15,Manufacture of food products a
1,AAN-4213,SHREE GOVERDHAN CREATION LLP,2018-10-12,Gujarat,AHMEDABAD,3,3,100000,17,Manufacture of textiles
1,AAN-4214,TISHA RICE INDUSTRIES LLP,2018-10-12,Gujarat,AHMEDABAD,0,2,100000,1,"Activities Agriculture, Huntin"
1,AAN-4231,MILLENNIUM CASA LLP,2018-10-15,Gujarat,AHMEDABAD,0,2,100000,70,Real estate activities
1,AAN-4238,ATULYA TECHNOSYS INDUSTRIES LLP,2018-10-15,Gujarat,AHMEDABAD,1,2,100000,32,"Manufacture of radio, televisi"
1,AAN-4240,CHHABILA MOTORS LLP,2018-10-15,Gujarat,AHMEDABAD,0,2,100000,50,"Sale,Maintenance&Repair of mot"
1,AAN-4261,KACHCHH POLYMERS LLP,2018-10-15,Gujarat,AHMEDABAD,0,3,100000,25,Manufacture of rubber and plas
