Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAM-3424,FRISK CREATIVE LLP,2018-04-02,Karnataka,BANGALORE,1,2,30000,93,"Community, personal & Social Services"
1,AAM-3426,LUSCINIA CONSULTING LLP,2018-04-02,Karnataka,BANGALORE,0,2,100000,74,Business Services
1,AAM-3427,AQUAMARINE AQUARIUMS INDIA LLP,2018-04-02,Karnataka,BANGALORE,0,3,100000,74,Business Services
1,AAM-3428,VALMARK REALTY SERVICES LLP,2018-04-02,Karnataka,BANGALORE,0,2,100000,70,Real Estate and Renting
1,AAM-3429,AJMERA BUSINESS SOLUTIONS LLP,2018-04-02,Karnataka,BANGALORE,0,2,50000,74,Business Services
1,AAM-3430,SRIBALAJI ROCKS LLP,2018-04-02,Karnataka,BANGALORE,2,2,3000000,14,Mining & Quarrying
1,AAM-3431,NOVELLE TRADE MART LLP,2018-04-02,Orissa,CUTTACK,0,2,100000,52,Trading
1,AAM-3422,HAVEA COFFEE RESTO AND CAFE LLP,2018-04-02,Kerala,ERNAKULAM,0,3,1000000,55,Trading
1,AAM-3447,HARYANA POLYSACKS LLP,2018-04-02,Delhi,DELHI,0,2,1435000,17,Manufacturing (Textiles)
1,AAM-3448,STEPBYSTEP EXCELLENCE SERVICES LLP,2018-04-02,Haryana,DELHI,0,2,100000,74,Business Services
1,AAM-3450,NT HOMES LLP,2018-04-02,Delhi,DELHI,0,2,100000,70,Real Estate and Renting
1,AAM-3451,ENGLE CONSTRUCTIONS LLP,2018-04-02,Delhi,DELHI,0,2,1137500,45,Construction
1,AAM-3453,ACE APPLIANCES LLP,2018-04-02,Delhi,DELHI,0,7,500000,28,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAM-3454,SCRUT SCAN CONSULTANTS LLP,2018-04-02,Delhi,DELHI,0,2,900000,74,Business Services
1,AAM-3456,QURE HEMATOLOGY AND ONCOLOGY CENTER LLP,2018-04-02,Gujarat,AHMEDABAD,1,2,1000000,85,"Community, personal & Social Services"
1,AAM-3421,RADIANT FINNED TUBES LLP,2018-04-02,Gujarat,AHMEDABAD,2,2,400000,45,Construction
1,AAM-3423,CARE WEALTH ADVISORS LLP,2018-04-02,Gujarat,AHMEDABAD,10,3,2702000,67,Finance
1,AAM-3425,NAKSHMIRA TRADECON LLP,2018-04-02,Gujarat,AHMEDABAD,0,2,100000,93,"Community, personal & Social Services"
1,AAM-3476,OWL TECH VENTURES LLP,2018-04-02,Tamil Nadu,CHENNAI,2,2,50000,72,Business Services
1,AAM-3479,VINEYARD MANAGEMENT CONSULTANTS LLP,2018-04-02,Kerala,ERNAKULAM,0,4,400000,74,Business Services
1,AAM-3480,ZAZA MARKETING LLP,2018-04-02,Kerala,ERNAKULAM,0,2,200000,51,Trading
1,AAM-3482,VEDH BIZ-MAN EXPERTS LIMITED LIABILITY P,2018-04-02,Kerala,ERNAKULAM,0,2,20000,74,Business Services
1,AAM-3483,DIGITAL ARTS ACADEMY FOR THE DEAF LLP,2018-04-02,Kerala,ERNAKULAM,0,4,30000,80,"Community, personal & Social Services"
1,AAM-3484,KAMRUP PROPERTIES LLP,2018-04-02,Assam,SHILLONG,0,2,1000000,15,Manufacturing (Food stuffs)
1,AAM-3485,BLUESTAR COMMERCIAL LLP,2018-04-02,Assam,SHILLONG,0,2,100000,74,Business Services
1,AAM-3432,ONE REASON FILMS LLP,2018-04-02,Maharashtra,MUMBAI,0,2,20000,74,Business Services
1,AAM-3433,H2O THE WELLNESS HUB LLP,2018-04-02,Maharashtra,MUMBAI,0,2,50000,74,Business Services
1,AAM-3434,RUNACHED STAFFING SOLUTIONS LLP,2018-04-02,Maharashtra,MUMBAI,0,4,100000,74,Business Services
1,AAM-3435,CHEMBRA INFRASTRUTURES LLP,2018-04-02,Karnataka,BANGALORE,3,2,2300200,40,"Electricity, Gas & Water companies"
1,AAM-3436,ADITYA GREEN TECH LLP,2018-04-02,Maharashtra,MUMBAI,0,2,10000,74,Business Services
1,AAM-3437,SATGURU SWAMI SERVICES LLP,2018-04-02,Maharashtra,MUMBAI,0,2,10000,74,Business Services
1,AAM-3438,INTERPOLE CLOUD HUB LLP,2018-04-02,Maharashtra,MUMBAI,0,2,100000,74,Business Services
