Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAL-5669,GEMBA OPEX SERVICES LLP,2018-01-01,Gujarat,AHMEDABAD,1,2,100000,72,Business Services
1,AAL-5672,BENGREEN LEISURE LLP,2018-01-01,Maharashtra,MUMBAI,0,2,50000,74,Business Services
1,AAL-5673,FULGENT GLOBAL LLP,2018-01-01,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAL-5690,SAACHI FILMS LIMITED LIABILITY PARTNERSH,2018-01-01,Madhya Pradesh,GWALIOR,0,2,300000,92,"Community, personal & Social Services"
1,AAL-5692,GSHANTII ELECTRONICS AND FURNITURE MALL,2018-01-01,Madhya Pradesh,GWALIOR,3,3,400000,52,Trading
1,AAL-5693,MAHAVEER FABTECH ENTERPRISES LLP,2018-01-01,Madhya Pradesh,GWALIOR,0,2,1000000,74,Business Services
1,AAL-5675,BLUEMOTION PROPERTIES LLP,2018-01-01,West Bengal,KOLKATA,2,2,247000,70,Real Estate and Renting
1,AAL-5676,ST POLYMER LLP,2018-01-01,West Bengal,KOLKATA,0,4,4000000,25,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAL-5677,NIMAI JUTE SUPPLY LLP,2018-01-01,West Bengal,KOLKATA,0,2,500000,51,Trading
1,AAL-5678,YDEALOGY VENTURES LLP,2018-01-01,Tamil Nadu,CHENNAI,0,2,100000,74,Business Services
1,AAL-5681,WIV APPARALES LLP,2018-01-01,Tamil Nadu,CHENNAI,0,2,2500000,18,Manufacturing (Textiles)
1,AAL-5682,WHYBLOOD MEDIA LLP,2018-01-01,Tamil Nadu,CHENNAI,0,2,100000,74,Business Services
1,AAL-5684,PSITHURISM EXIM LLP,2018-01-01,Tamil Nadu,CHENNAI,0,2,100000,74,Business Services
1,AAL-5685,GARG LANDMARK LLP,2018-01-01,Maharashtra,PUNE,0,3,100000,45,Construction
1,AAL-5689,BASIL INFRACON LLP,2018-01-01,Gujarat,AHMEDABAD,4,3,100000,45,Construction
1,AAL-5668,STRUCTIFORM INFRASTRUCTURES LIMITED LIAB,2018-01-01,Maharashtra,MUMBAI,0,2,45000,45,Construction
1,AAL-5670,KAYRA'S WELLNESS LLP,2018-01-01,Rajasthan,JAIPUR,0,2,100000,52,Trading
1,AAL-5671,LOVE TREE WELLNESS AND HOSPITALITY LLP,2018-01-01,Uttarakhand,UTTARAKHAND,0,2,100000,93,"Community, personal & Social Services"
1,AAL-5674,SHREE PADMAVATI SPICES AND SPICES LLP,2018-01-01,Gujarat,AHMEDABAD,0,3,100000,74,Business Services
1,AAL-5679,THIRD EDGE ADVISORS LLP,2018-01-01,Maharashtra,MUMBAI,0,2,100000,74,Business Services
1,AAL-5680,VIVID TECHNITY LLP,2018-01-01,Maharashtra,MUMBAI,0,2,50000,74,Business Services
1,AAL-5683,MILLION LED HOME LLP,2018-01-01,Maharashtra,MUMBAI,0,2,100000,31,Manufacturing (Machinery & Equipments)
1,AAL-5686,WAREY NIYARE INFRA LLP,2018-01-01,Maharashtra,MUMBAI,0,2,1000,45,Construction
1,AAL-5687,SPARKLING SHINE SERVICES LLP,2018-01-01,Gujarat,AHMEDABAD,0,3,100000,93,"Community, personal & Social Services"
1,AAL-5688,J & J ASSOCIATES LLP,2018-01-01,Maharashtra,MUMBAI,0,2,20000,74,Business Services
1,AAL-5691,INDOREVALA FOODS & BEVERAGES LLP,2018-01-01,Maharashtra,MUMBAI,0,2,100000,55,Trading
1,AAL-5695,ASPARG ENERGY & INFRASTRUCTURE LLP,2018-01-01,Maharashtra,MUMBAI,0,2,50000,74,Business Services
1,AAL-5698,FUTUREDGE ESTATES LLP,2018-01-01,Gujarat,AHMEDABAD,6,2,2112350,74,Business Services
1,AAL-5699,DHEERAJ & DHIRAJ INSOLVENCY PROFESSIONAL,2018-01-01,Maharashtra,MUMBAI,2,3,100000,74,Business Services
1,AAL-5712,SILKON TRADES LLP,2018-01-01,Gujarat,AHMEDABAD,0,2,500000,51,Trading
1,AAL-5714,SOLAIRE INFRASPACE LLP,2018-01-01,Gujarat,AHMEDABAD,0,2,100000,70,Real Estate and Renting
1,AAL-5722,BHAILU INTERNATIONAL LLP,2018-01-01,Gujarat,AHMEDABAD,8,4,1000000,26,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAL-5723,AROMA NATURAL FLAVOUR INGREDIENTS LLP,2018-01-01,Dadra & Nagar Haveli,AHMEDABAD,0,3,500000,51,Trading
1,AAL-5725,VAMAN HERITAGE LLP,2018-01-01,Gujarat,AHMEDABAD,0,2,100000,74,Business Services
1,AAL-5694,SAI KRIPA FABTECH INDUSTRIES LLP,2018-01-01,Madhya Pradesh,GWALIOR,0,2,1000000,74,Business Services
1,AAL-5713,GTB MEDICARE AND TECHNOLOGIES LLP,2018-01-01,Chandigarh,CHANDIGARH,0,2,100000,72,Business Services
1,AAL-5715,ABROAD FLY CONSULTANTS LLP,2018-01-01,Chandigarh,CHANDIGARH,0,2,100000,63,"Transport, storage and Communications"
1,AAL-5716,APSON TRADERS LLP,2018-01-01,Punjab,CHANDIGARH,0,2,100000,17,Manufacturing (Textiles)
1,AAL-5727,ARUNA AVENUES LLP,2018-01-01,Telangana,HYDERABAD,0,2,200000,45,Construction
1,AAL-5729,COGNIB LLP,2018-01-01,Andhra Pradesh,HYDERABAD,0,2,20000,74,Business Services
1,AAL-5733,HOME OWNERS ALKIMIYA LLP,2018-01-01,Telangana,HYDERABAD,0,2,13000000,74,Business Services
1,AAL-5817,SRIMOYEE NURSING HOME LLP,2018-01-02,Assam,SHILLONG,0,2,10000000,85,"Community, personal & Social Services"
1,AAL-5819,SYON CHITRATARU FILMS LLP,2018-01-02,Maharashtra,MUMBAI,0,2,50000,74,Business Services
1,AAL-5836,V+S DESIGN PARTNERS LLP,2018-01-02,Karnataka,BANGALORE,0,2,500000,74,Business Services
1,AAL-5696,SENTIO OILS & FRAGRANCES LLP,2018-01-01,Maharashtra,PUNE,0,2,100000,74,Business Services
1,AAL-5697,NISA FINANCIAL ADVISORY LLP,2018-01-01,Maharashtra,PUNE,0,2,100000,67,Finance
1,AAL-5700,ASPERA ADVISORS LLP,2018-01-01,Maharashtra,PUNE,0,3,10000,74,Business Services
1,AAL-5701,TRETA KALPAK TRANSPORT LLP,2018-01-01,Maharashtra,PUNE,0,3,50000,74,Business Services
1,AAL-5702,INCISIVE EDUCATIONAL SERVICES LLP,2018-01-01,Maharashtra,PUNE,0,3,100000,80,"Community, personal & Social Services"
1,AAL-5703,S3 CAG SERVICES LLP,2018-01-01,Telangana,HYDERABAD,0,3,10000,74,Business Services
