Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAM-8951,THRIVENI MPN RAILWAY BES SIDING LLP,2018-07-01,Jharkhand,JHARKHAND,0,4,1000000,70,Real Estate and Renting
1,AAM-8967,ASWAS DIAGNOSTICS LLP,2018-07-02,Kerala,ERNAKULAM,7,2,100000,74,Business Services
1,AAM-8968,LA MARCA RESIDENCE LLP,2018-07-02,Kerala,ERNAKULAM,0,3,100000,45,Construction
1,AAM-8952,HIELANCE TRADING LLP,2018-07-02,Kerala,ERNAKULAM,0,2,100000,52,Trading
1,AAM-8970,GROSS HOLDINGS LLP,2018-07-02,Delhi,DELHI,2,2,14515000,25,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAM-8986,V.P.G IMPEX LLP,2018-07-02,Haryana,DELHI,3,2,100000,51,Trading
1,AAM-8994,INLAND ESTATE LLP,2018-07-02,Delhi,DELHI,0,2,2020,70,Real Estate and Renting
1,AAM-8995,RED FARM BISTROS LLP,2018-07-02,Haryana,DELHI,0,2,10000,55,Trading
1,AAM-8998,LOBELIA BUILDWELL LLP,2018-07-02,Delhi,DELHI,0,2,100000,70,Real Estate and Renting
1,AAM-9001,ASAP MEDICAL LLP,2018-07-02,Delhi,DELHI,0,2,100000,85,"Community, personal & Social Services"
1,AAM-9004,CULT FOODS GURGAON LLP,2018-07-02,Delhi,DELHI,0,2,100000,55,Trading
1,AAM-9009,TESLA BIOTECH LLP,2018-07-02,Delhi,DELHI,0,2,10000,74,Business Services
1,AAM-9010,PARAS DEVELOPERS CONSORTIUM LLP,2018-07-02,Delhi,DELHI,0,3,100000,45,Construction
1,AAM-8953,ORANGEOPUS INNOVATIONS LLP,2018-07-02,Kerala,ERNAKULAM,0,3,15000,72,Business Services
1,AAM-8954,TOOLBOX PRODUCTION HOUSE LLP,2018-07-02,Maharashtra,PUNE,2,2,50000,93,"Community, personal & Social Services"
1,AAM-8955,PROMESA INTERNATIONAL LLP,2018-07-02,Maharashtra,PUNE,0,2,100000,74,Business Services
1,AAM-8956,VIJIT AGRO LLP,2018-07-02,Uttarakhand,UTTARAKHAND,0,2,2500000,1,Agriculture and Allied Activities
1,AAM-8957,SUNDAY ROSE BOUTIQUE HOMESTAYS LLP,2018-07-02,Uttarakhand,UTTARAKHAND,0,2,10000,55,Trading
1,AAM-8958,PGD INFOSOLUTION LLP,2018-07-02,Delhi,DELHI,0,2,1100000,72,Business Services
1,AAM-8959,SWARNA BUILDWELL LLP,2018-07-02,Delhi,DELHI,5,2,10000000,70,Real Estate and Renting
1,AAM-8960,DESTINY INFRATECH LLP,2018-07-02,Delhi,DELHI,0,2,1575000,45,Construction
1,AAM-8961,ADHUNIK TRADEXIM LLP,2018-07-02,Delhi,DELHI,0,2,100000,51,Trading
1,AAM-8962,INNOVATIVE PNEUMATICS LLP,2018-07-02,Delhi,DELHI,0,2,866000,74,Business Services
1,AAM-8963,SHRINATH REALCON LLP,2018-07-02,Delhi,DELHI,0,2,100000,70,Real Estate and Renting
1,AAM-8964,KASH GROUP LLP,2018-07-02,Delhi,DELHI,0,2,100000,1,Agriculture and Allied Activities
1,AAM-8965,ZYGON FASHIONS LLP,2018-07-02,Delhi,DELHI,0,2,500000,17,Manufacturing (Textiles)
1,AAM-8966,GIFTS MART LLP,2018-07-02,Delhi,DELHI,0,2,9098551.83,51,Trading
1,AAM-8971,JURIS HR LIMITED LIABILITY PARTNERSHIP,2018-07-02,Haryana,DELHI,0,2,200000,74,Business Services
1,AAM-8972,NAVIS ENGINEERING LLP,2018-07-02,Delhi,DELHI,0,2,100000,74,Business Services
1,AAM-8974,SHIV HARI GARMENTS LLP,2018-07-02,Delhi,DELHI,0,2,100000,17,Manufacturing (Textiles)
1,AAM-8975,KRIPALU ESTATES LLP,2018-07-02,Delhi,DELHI,0,2,100000,45,Construction
1,AAM-8976,HARMAN HOSPITALITY SERVICES LLP,2018-07-02,Punjab,CHANDIGARH,0,2,1000000,55,Trading
1,AAM-8977,U V BUILDCON LLP,2018-07-02,Delhi,DELHI,0,3,4218750,70,Real Estate and Renting
1,AAM-8969,SALT 'N' SUGAR LLP,2018-07-02,Maharashtra,PUNE,0,2,100000,74,Business Services
1,AAM-8973,ROLLING REEL MOVIES LLP,2018-07-02,West Bengal,KOLKATA,0,2,200000,74,Business Services
1,AAM-8978,DATTA BHATTACHARYYA PHOTO SOLUTION ENTER,2018-07-02,West Bengal,KOLKATA,0,2,100000,74,Business Services
1,AAM-8989,LYDIA ASSOCIATES LLP,2018-07-02,Rajasthan,JAIPUR,0,2,50000,74,Business Services
1,AAM-9032,ANSWER MUSIC ENTERTAINMENT LLP,2018-07-02,Karnataka,BANGALORE,0,2,100000,74,Business Services
1,AAM-9033,SHOPNJOY MARKETING LLP,2018-07-02,Karnataka,BANGALORE,0,2,100000,74,Business Services
1,AAM-9034,PEOPABLE NETWORKS LIMITED LIABILITY PART,2018-07-02,Karnataka,BANGALORE,0,2,100000,92,"Community, personal & Social Services"
1,AAM-9037,MANIPAL VENTURES LLP,2018-07-02,Karnataka,BANGALORE,0,2,10000,74,Business Services
1,AAM-9038,XEBEC CLOTHING COMPANY LLP,2018-07-02,Karnataka,BANGALORE,0,2,500000,18,Manufacturing (Textiles)
1,AAM-9039,BINUFAB STRUCTURAL INNOVATIONS LLP,2018-07-02,Kerala,ERNAKULAM,0,3,2000000,28,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAM-8979,LORD GANESH TRADECOM LLP,2018-07-02,Delhi,DELHI,0,2,100000,74,Business Services
1,AAM-8980,DSN REALTORS LLP,2018-07-02,Delhi,DELHI,10,3,4615000,70,Real Estate and Renting
1,AAM-8981,MANBHAVI CONSULTANTS LLP,2018-07-02,Delhi,DELHI,0,2,100000,67,Finance
1,AAM-8982,J V R FOOTWEAR LLP,2018-07-02,Delhi,DELHI,0,2,100000,19,Manufacturing (Leather & products thereof)
1,AAM-8983,VISTAR POLYMERS LLP,2018-07-02,Delhi,DELHI,0,2,100000,25,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAM-8984,COVEDA SOFTWARE SYSTEMS LLP,2018-07-02,Delhi,DELHI,0,2,1530000,72,Business Services
1,AAM-8985,I B FINANCIAL CONSULTANTS LLP,2018-07-02,Delhi,DELHI,0,2,450000,74,Business Services
1,AAM-8987,INVOQ HEALTH INDIA LLP,2018-07-02,Maharashtra,PUNE,0,2,20000,74,Business Services
1,AAM-8988,KARAGIRI STUDIO LLP,2018-07-02,Maharashtra,PUNE,2,2,7025000,74,Business Services
1,AAM-8990,3 GREEN CANDLES TRADING LLP,2018-07-02,Punjab,CHANDIGARH,0,2,100000,51,Trading
1,AAM-8991,OVI CARS LLP,2018-07-02,Maharashtra,PUNE,0,3,100000,74,Business Services
1,AAM-8992,METEORS TRANSMISSIONS LLP,2018-07-02,Maharashtra,PUNE,0,3,100000,74,Business Services
1,AAM-8993,HEMKUND EXPORTS LLP,2018-07-02,Rajasthan,JAIPUR,0,3,100000,51,Trading
1,AAM-8996,EVERGROW BUILDERS LLP,2018-07-02,Rajasthan,JAIPUR,0,2,100000,70,Real Estate and Renting
1,AAM-8997,KARAN TRADECOM LLP,2018-07-02,Rajasthan,JAIPUR,0,2,100000,70,Real Estate and Renting
1,AAM-8999,RAHUL ARCADES (INDIA) LLP,2018-07-02,Telangana,HYDERABAD,0,3,20000000,45,Construction
1,AAM-9000,OMSAI INFRAPROJECTS LLP,2018-07-02,Maharashtra,MUMBAI,0,2,50000,70,Real Estate and Renting
1,AAM-9002,SEEDFRAME VENTURE PARTNERS LLP,2018-07-02,Telangana,HYDERABAD,0,2,100000,74,Business Services
1,AAM-9003,JAN AWAAS BUILDERS LLP,2018-07-02,Rajasthan,JAIPUR,0,2,500000,70,Real Estate and Renting
1,AAM-9005,NAVNIK INTERNATIONAL LLP,2018-07-02,West Bengal,KOLKATA,0,4,1000000,51,Trading
1,AAM-9006,JERUSA WORLD LLP,2018-07-02,Maharashtra,PUNE,0,2,50000,74,Business Services
1,AAM-9007,GAUAGRIKARMA NATURO FARMS LLP,2018-07-02,Rajasthan,JAIPUR,0,3,100000,1,Agriculture and Allied Activities
1,AAM-9008,DYSIM TECHNOLOGIES LLP,2018-07-02,Madhya Pradesh,GWALIOR,0,2,50000,72,Business Services
1,AAM-9011,DHANUSH REALTY LLP,2018-07-02,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAM-9012,RPR INDUSTRIES LLP,2018-07-02,Maharashtra,PUNE,0,3,100000,29,Manufacturing (Machinery & Equipments)
1,AAM-9013,PIZZA ITALIANOO LLP,2018-07-02,Maharashtra,MUMBAI,3,2,200000,55,Trading
1,AAM-9015,SP VANIJYA LLP,2018-07-02,West Bengal,KOLKATA,3,2,2637500,51,Trading
1,AAM-9019,SAI CURTAINS MANUFACTURING LLP,2018-07-02,Maharashtra,MUMBAI,0,2,100000,17,Manufacturing (Textiles)
1,AAM-9021,DSP WEALTH ADVISORS LLP,2018-07-02,Maharashtra,MUMBAI,0,2,200000,74,Business Services
1,AAM-9023,MAXIMA LIFESCIENCE LLP,2018-07-02,Maharashtra,MUMBAI,0,2,10000,74,Business Services
1,AAM-9014,MUKUND COMPUTERS LLP,2018-07-02,Haryana,DELHI,0,2,100000,80,"Community, personal & Social Services"
1,AAM-9016,SABHYATA THE ETHNIC VALLEY LLP,2018-07-02,Delhi,DELHI,0,2,20000,74,Business Services
1,AAM-9017,ONEARTH INTERIORS LLP,2018-07-02,Delhi,DELHI,0,3,105000,74,Business Services
1,AAM-9018,MAGNUM INTERNATIONAL LLP,2018-07-02,Delhi,DELHI,0,2,500000,52,Trading
1,AAM-9020,PREMIER FORTUNES LLP,2018-07-02,Jharkhand,JHARKHAND,0,3,150000,45,Construction
1,AAM-9022,GEOVERTICES INNOVATIONS LLP,2018-07-02,Jharkhand,JHARKHAND,0,2,100000,74,Business Services
1,AAM-9024,SWAD KA TADKA FOODS LLP,2018-07-02,Delhi,DELHI,0,2,30000,15,Manufacturing (Food stuffs)
1,AAM-9051,OUR HOME REALTORS LLP,2018-07-03,Telangana,HYDERABAD,0,2,500000,45,Construction
1,AAM-9053,KOLORS ADVANCED DENTISTRY LLP,2018-07-03,Telangana,HYDERABAD,0,2,100000,85,"Community, personal & Social Services"
1,AAM-9055,OZAR TULIP FARMS LLP,2018-07-03,Telangana,HYDERABAD,0,2,50000000,1,Agriculture and Allied Activities
1,AAM-9025,ANADYA RETAIL LLP,2018-07-02,West Bengal,KOLKATA,0,2,3000000,52,Trading
1,AAM-9026,ROSA RESIDENCY LLP,2018-07-02,Maharashtra,MUMBAI,0,6,50000,74,Business Services
1,AAM-9027,ROSA VIOLET LLP,2018-07-02,Maharashtra,MUMBAI,0,6,50000,74,Business Services
1,AAM-9028,CASA LUXURY REALTY FIVE LLP,2018-07-02,Maharashtra,MUMBAI,0,3,1000,70,Real Estate and Renting
1,AAM-9029,SVB MULTITRADING LLP,2018-07-02,Maharashtra,MUMBAI,0,2,100000,51,Trading
1,AAM-9030,SK BALDOTA TECHNICAL SOLUTIONS LLP,2018-07-02,Maharashtra,MUMBAI,0,3,100000,29,Manufacturing (Machinery & Equipments)
1,AAM-9031,CASA LUXURY REALTY SIX LLP,2018-07-02,Maharashtra,MUMBAI,0,3,1000,70,Real Estate and Renting
1,AAM-9035,BASARI CONSUMER DURABLES LLP,2018-07-02,Kerala,ERNAKULAM,0,3,1000000,52,Trading
1,AAM-9036,UIG ENTERPRISES LLP,2018-07-02,Kerala,ERNAKULAM,5,2,100000,36,Manufacturing (Others)
1,AAM-9041,POINT B REALTORS LLP,2018-07-02,Kerala,ERNAKULAM,0,2,100000,45,Construction
1,AAM-9040,MIDDLEOVERS LLP,2018-07-02,Karnataka,BANGALORE,0,2,100000,55,Trading
1,AAM-9042,AMR PICTURES LLP,2018-07-02,Karnataka,BANGALORE,0,2,100000,92,"Community, personal & Social Services"
1,AAM-9044,HEY KABADDI EVENTS LLP,2018-07-02,Karnataka,BANGALORE,0,2,100000,92,"Community, personal & Social Services"
1,AAM-9045,AMAARA PROPERTIES LLP,2018-07-02,Karnataka,BANGALORE,0,2,100000,70,Real Estate and Renting
1,AAM-9046,PRINCIPLE CIRCLE CONSULTING LLP,2018-07-02,Karnataka,BANGALORE,0,2,10000,74,Business Services
1,AAM-9047,ULTRABASE DEVELOPERS LLP,2018-07-02,Kerala,ERNAKULAM,0,2,100000,45,Construction
1,AAM-9058,RYDIN GEAR LLP,2018-07-03,Kerala,ERNAKULAM,1,2,1000000,51,Trading
1,AAM-9088,SUNNY IMPORTS LLP,2018-07-03,Rajasthan,JAIPUR,0,3,100000,74,Business Services
1,AAM-9095,NOVEM LEGAL CONSULTANTS LLP,2018-07-03,Delhi,DELHI,0,2,50000,74,Business Services
1,AAM-9096,INNOPRUDENT TECHNOLOGIES AND SOLUTIONS L,2018-07-03,Delhi,DELHI,0,2,100000,74,Business Services
1,AAM-9043,NASEERA REALTORS LLP,2018-07-02,Kerala,ERNAKULAM,0,2,1000000,45,Construction
1,AAM-9048,AJHILAND INFRASTRUCTURES LLP,2018-07-02,Kerala,ERNAKULAM,0,5,4000000,45,Construction
1,AAM-9049,SAISAMARPAN BUILDERS AND PROMOTERS LLP,2018-07-03,Uttar Pradesh,KANPUR,0,4,100000,70,Real Estate and Renting
1,AAM-9050,LKS INFRA LLP,2018-07-03,Uttar Pradesh,KANPUR,10,3,100000,45,Construction
1,AAM-9052,KANHA WHEAT PRODUCTS LLP,2018-07-03,Uttar Pradesh,KANPUR,0,6,100000,1,Agriculture and Allied Activities
1,AAM-9054,RAMIN FOODS AND BEVERAGES LLP,2018-07-03,Uttar Pradesh,KANPUR,0,2,100000,15,Manufacturing (Food stuffs)
