Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAL-8942,A3S ULTIMATE SKIN TECHNOLOGIES LLP,2018-02-01,Maharashtra,MUMBAI,0,2,20000,93,"Community, personal & Social Services"
1,AAL-8940,RNS & SONS INFRABUILD LLP,2018-02-01,Gujarat,AHMEDABAD,0,3,100000,45,Construction
1,AAL-8941,RAJDEEP MULTICOM LLP,2018-02-01,Gujarat,AHMEDABAD,0,3,100000,51,Trading
1,AAL-8946,PORUS TEXTILES AND TRADING LLP,2018-02-01,Gujarat,AHMEDABAD,0,2,300000,17,Manufacturing (Textiles)
1,AAL-8964,VISMAY WEALTH MANANGEMENT LLP,2018-02-01,Gujarat,AHMEDABAD,0,2,100000,67,Finance
1,AAL-8980,KIRTI DEVELOPERS AND CONSTRUCTIONS LLP,2018-02-01,Maharashtra,PUNE,5,2,500000,70,Real Estate and Renting
1,AAL-8986,TRENDINGLIVE EVENTS LLP,2018-02-01,Maharashtra,MUMBAI,0,2,100000,92,"Community, personal & Social Services"
1,AAL-8987,MALLRISE MANAGEMENT SERVICES LLP,2018-02-01,Kerala,ERNAKULAM,0,2,100000,93,"Community, personal & Social Services"
1,AAL-8988,PATEL & PATEL ASSOCIATES LLP,2018-02-01,Maharashtra,MUMBAI,0,2,100000,45,Construction
1,AAL-8937,SHGS ELENZA DEVELOPERS LLP,2018-02-01,Gujarat,AHMEDABAD,0,6,500000,45,Construction
1,AAL-8938,M M ADVISORY LLP,2018-02-01,Gujarat,AHMEDABAD,1,2,50000,74,Business Services
1,AAL-8939,ISK BIO FUEL LLP,2018-02-01,Gujarat,AHMEDABAD,0,2,100000,37,Manufacturing (Others)
1,AAL-8943,DRIVEVI EXPORTS LLP,2018-02-01,West Bengal,KOLKATA,0,2,50000,51,Trading
1,AAL-8944,OM AYURVEDIC AND YOGIC SCIENCES LLP,2018-02-01,Uttar Pradesh,KANPUR,0,2,100000,51,Trading
1,AAL-8945,BIYANI CONCLAVE LLP,2018-02-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-8947,BIYANI DEVELOPERS LLP,2018-02-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-8948,BIYANI ENCLAVE LLP,2018-02-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-8949,BIYANI HIGHRISE LLP,2018-02-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-8950,BIYANI HOUSING LLP,2018-02-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-8951,DYD ASSOCIATES LLP,2018-02-01,Uttar Pradesh,KANPUR,0,2,50000,74,Business Services
1,AAL-8952,VHYOM SALES AND MARKETING LLP,2018-02-01,West Bengal,KOLKATA,0,2,100000,51,Trading
1,AAL-8953,ATHERTON AERO DISTRIBUTION COMPANY LLP,2018-02-01,West Bengal,KOLKATA,0,3,1000000,51,Trading
1,AAL-8954,BIYANI REALTORS LLP,2018-02-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-8955,BIYANI REAL ESTATE LLP,2018-02-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-8956,PACIFIC BILDWORKS LIMITED LIABILITY PART,2018-02-01,Uttar Pradesh,KANPUR,0,2,100000,45,Construction
1,AAL-8957,BIYANI COMPLEX LLP,2018-02-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-8958,BIYANI PLAZA LLP,2018-02-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-8959,BIYANI PROMOTERS LLP,2018-02-01,West Bengal,KOLKATA,0,2,100000,70,Real Estate and Renting
1,AAL-8960,YUFIRST POLYCRAFTS LLP,2018-02-01,Uttar Pradesh,KANPUR,0,2,100000,25,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAL-8961,AIC INFRACON LLP,2018-02-01,Uttar Pradesh,KANPUR,0,6,600000,70,Real Estate and Renting
1,AAL-8962,BENTGRASS CLOTHING LLP,2018-02-01,Uttar Pradesh,KANPUR,0,2,100000,74,Business Services
1,AAL-8963,ZEBU BREEDING & CONSERVATION LLP,2018-02-01,Uttar Pradesh,KANPUR,0,2,100000,74,Business Services
1,AAL-8965,THAKUR SHAIL SMRITI SEVA SANSTHAN TRADIN,2018-02-01,Uttar Pradesh,KANPUR,0,2,10000,74,Business Services
1,AAL-8966,ADVIK COLLECTION LLP,2018-02-01,West Bengal,KOLKATA,0,2,200000,51,Trading
1,AAL-8970,HIMPRABHA AGRI FOOD LLP,2018-02-01,Uttar Pradesh,KANPUR,0,2,100000,1,Agriculture and Allied Activities
1,AAL-8971,VENTECH PRE STRESSED PRECAST LLP,2018-02-01,Uttar Pradesh,KANPUR,1,2,10000000,45,Construction
1,AAL-8967,WOW DIGITAL NETWORK LLP,2018-02-01,Haryana,DELHI,0,2,500000,72,Business Services
1,AAL-8968,DIGITAL COMMUNICATIONS HARBINGER LLP,2018-02-01,Delhi,DELHI,0,2,100000,22,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)"
1,AAL-8969,AS-CON PROJECTS LLP,2018-02-01,Haryana,DELHI,1,2,250000,45,Construction
1,AAL-8973,VERITAS SOFTWARE INDIA LLP,2018-02-01,Maharashtra,PUNE,0,2,1000000,72,Business Services
1,AAL-8975,PNINE MARKETING LABS LLP,2018-02-01,Gujarat,AHMEDABAD,0,3,100000,74,Business Services
1,AAL-8977,NITYA E-DIGITAL LLP,2018-02-01,Gujarat,AHMEDABAD,0,2,10000,51,Trading
