Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAN-8908,AGRIFER FOODPARK LLP,2019-01-01,Gujarat,AHMEDABAD,2,2,500000,74,Other Business Activities
1,AAN-8912,H K HANDICRAFT LLP,2019-01-01,Gujarat,AHMEDABAD,0,2,100000,20,Manufacture articles of straw&
1,AAN-8932,UNIPATH SPECIALTY LABORATORY (BARODA) LL,2019-01-01,Gujarat,AHMEDABAD,0,5,1000000,93,Other Service activities
1,AAN-8939,ALONDRA TECHNOCAST LLP,2019-01-01,Gujarat,AHMEDABAD,0,2,100000,27,Manufacture of basic metals
1,AAN-8942,EXPRESSION COMMERCIAL LLP,2019-01-01,Gujarat,AHMEDABAD,4,2,100000,74,Other Business Activities
1,AAN-8946,BLEACH ENERGY LLP,2019-01-01,Gujarat,AHMEDABAD,0,2,100000,24,Manufacture of chemicals and c
1,AAN-8949,WSB TECHNOLOGIES LLP,2019-01-01,Gujarat,AHMEDABAD,0,2,50000,72,Computer and related activitie
1,AAN-8952,HALLEY CREATION LLP,2019-01-01,Gujarat,AHMEDABAD,2,2,1184200,25,Manufacture of rubber and plas
1,AAN-8955,ASTA INDUSTRIES LIMITED LIABILITY PARTNE,2019-01-01,Gujarat,AHMEDABAD,8,3,15000000,25,Manufacture of rubber and plas
1,AAN-8964,PUBLIC LAW SOLUTIONS LLP,2019-01-01,Gujarat,AHMEDABAD,0,2,50000,93,Other Service activities
1,AAN-8972,ANJANEYA EXIM LLP,2019-01-01,Gujarat,AHMEDABAD,1,2,100000,51,Wholesale trade and commission
1,AAN-8980,REIGN VENTURES LLP,2019-01-01,Gujarat,AHMEDABAD,0,2,100000,51,Wholesale trade and commission
1,AAN-8981,INSTATRADE BUSINESS VENTURES LLP,2019-01-01,Gujarat,AHMEDABAD,0,2,100000,51,Wholesale trade and commission
1,AAN-8997,NINEONE BLACKBOARD ADVISORY SOLUTIONS LL,2019-01-01,Gujarat,AHMEDABAD,0,2,100000,74,Other Business Activities
1,AAN-8998,LAXMI TRUCKS LLP,2019-01-01,Gujarat,AHMEDABAD,0,2,50000,60,Land transport; Transport via
1,AAN-9004,RECLINEX LIFESTYLE LLP,2019-01-02,Gujarat,AHMEDABAD,0,2,10000,74,Other Business Activities
1,AAN-9014,ARHAN METALS LLP,2019-01-02,Gujarat,AHMEDABAD,0,2,100000,27,Manufacture of basic metals
1,AAN-9028,ISM NETWORK LLP,2019-01-02,Gujarat,AHMEDABAD,0,2,100000,29,Manufacture of machinery and e
1,AAN-9034,HEXAYOUTH INTERNATIONAL LLP,2019-01-02,Gujarat,AHMEDABAD,0,2,100000,52," Retail trade,except of motor v"
1,AAN-9040,TISYAG CONSULTANCY LLP,2019-01-02,Gujarat,AHMEDABAD,0,2,100000,67,Activities auxiliary to financ
1,AAN-9043,AQE BINARY LLP,2019-01-02,Gujarat,AHMEDABAD,0,4,100000,72,Computer and related activitie
1,AAN-9048,BONITEK PHARMACEUTICALS LLP,2019-01-02,Gujarat,AHMEDABAD,0,2,100000,24,Manufacture of chemicals and c
1,AAN-9059,TOBEBRAIN WORLD ONLINE LLP,2019-01-02,Gujarat,AHMEDABAD,0,2,100000,74,Other Business Activities
