Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAQ-8785,SBR TOURS AND TRAVELS LLP,2019-10-23,Karnataka,Bangalore,2,0,100000,63,"Transport, storage and Communications"
1,AAQ-8098,KRIPAANK DESIGNS LLP,2019-10-15,Punjab,Chandigarh,2,0,100000,18,Manufacturing (Textiles)
1,AAQ-7399,MUNNANGI AQUAFOODS LLP,2019-10-07,Andhra Pradesh,Vijayawada,2,0,100000,15,Manufacturing (Food stuffs)
1,AAQ-7251,SIMIC MULTIMANAGEMENT SERVICES LLP,2019-10-04,Maharashtra,Mumbai,2,0,100000,51,Trading
1,AAQ-7812,AADHYAH IMPEX LLP,2019-10-11,Maharashtra,Mumbai,2,0,10000,51,Trading
1,AAQ-7923,TEAFFAIR ENTERPRISE LLP,2019-10-11,Maharashtra,Mumbai,3,2,100000,55,Trading
1,AAQ-8264,VISHISHTA SOLUTIO LLP,2019-10-16,Maharashtra,Mumbai,2,0,20000,74,Business Services
1,AAQ-8600,SANJEEVANI WASTE SOLUTIONS LLP,2019-10-19,Maharashtra,Mumbai,2,0,100000,74,Business Services
1,AAQ-9365,EDUSG STUDYGLOBE LLP,2019-10-31,Delhi,Delhi,2,0,100000,74,Business Services
1,AAQ-8083,AUMSAT TECHNOLOGIES LLP,2019-10-15,Maharashtra,Mumbai,2,0,10000,72,Business Services
1,AAQ-7818,NEELBUILD RENTAL LLP,2019-10-11,Gujarat,Ahmedabad,4,1,100000,70,Real Estate and Renting
1,AAQ-7568,STRINGRAY TECHNOLOGIES LLP,2019-10-09,Maharashtra,Mumbai,2,0,5000,51,Trading
1,AAQ-8473,LEXEN REALTORS LLP,2019-10-18,Gujarat,Ahmedabad,2,1,150000,70,Real Estate and Renting
1,AAQ-8612,TECHNO ERSATZ ENGINEERING SOLUTION LLP,2019-10-19,Maharashtra,Pune,2,0,30000,72,Business Services
1,AAQ-9356,SARTHII MERCANTILE LLP,2019-10-31,Maharashtra,Mumbai,2,1,100000,51,Trading
1,AAQ-9107,IDEATRIX LLP,2019-10-28,Karnataka,Bangalore,2,0,20000,15,Manufacturing (Food stuffs)
1,AAQ-8123,4C VALUATION ADVISORS LLP,2019-10-15,Gujarat,Ahmedabad,2,1,15000,74,Business Services
