Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAP-7874,TECHPARTICLE IT SERVICE LLP ,2019-07-01,Gujarat,AHMEDABAD,0,2,100000,72,Computer and related activitie
1,AAP-7877,KERAMICA TILES LLP ,2019-07-01,Gujarat,AHMEDABAD,0,3,100000,26,Manufacture of other non-metal
1,AAP-7883,SAIYAM INDUSTRIES LLP ,2019-07-01,Gujarat,AHMEDABAD,1,2,100000,17,Manufacture of textiles
1,AAP-7885,HNB ASSOCIATES LLP ,2019-07-01,Gujarat,AHMEDABAD,0,2,50000,74,Other Business Activities
1,AAP-7892,MAS INFRA PROJECT LLP ,2019-07-01,Gujarat,AHMEDABAD,1,2,150000,45,Construction
1,AAP-7907,INCEPTION TECHNOLABS LLP ,2019-07-01,Gujarat,AHMEDABAD,0,2,100000,72,Computer and related activitie
1,AAP-7860,KREATIVE CREW EVENTS & PROMOTIONS LLP ,2019-07-01,Karnataka,BANGALORE,0,2,50000,93,Other Service activities
1,AAP-7867,SHREE AGASTYA VENTURES LLP ,2019-07-01,Karnataka,BANGALORE,0,2,1000000,45,Construction
1,AAP-7869,DTC ENTERPRISE INDIA LLP ,2019-07-01,Karnataka,BANGALORE,0,2,70000,74,Other Business Activities
1,AAP-7871,FOYER VK SAND LLP ,2019-07-01,Karnataka,BANGALORE,0,2,100000,14,Other Mining and Quarrying
1,AAP-7912,GOODFARMER FOODS LLP ,2019-07-01,Karnataka,BANGALORE,0,2,20000,15,Manufacture of food products a
1,AAP-7879,BELL AGRO FARMS LLP ,2019-07-01,Tamil Nadu,CHENNAI,0,2,100000,1,"Activities Agriculture, Huntin"
1,AAP-7908,ASCENDANCY IMPEX LLP ,2019-07-01,Tamil Nadu,CHENNAI,0,2,200000,63,Supporting and auxiliary trans
1,AAP-7911,ERCIYES HEALTHTECH LIMITED LIABILITY PAR TNERSHIP,2019-07-01,Chattisgarh,CHHATTISGARH,0,2,100000,15,Manufacture of food products a
1,AAP-7873,SRI SRINIVASA PAINTING LLP ,2019-07-01,Tamil Nadu,COIMBATORE,0,2,10000,45,Construction
1,AAP-7900,SEVEN SEAS DREAM VACATIONS LLP ,2019-07-01,Orissa,CUTTACK,0,2,20000,63,Supporting and auxiliary trans
1,AAP-7861,ARTPOURRI WORLD LLP ,2019-07-01,Haryana,DELHI,0,2,100000,74,Other Business Activities
1,AAP-7876,ISHRUV INDIA LLP ,2019-07-01,Delhi,DELHI,0,2,100000,31,Manufacture of electrical mach
1,AAP-7882,PROCUREUM CONSULTING LLP ,2019-07-01,Delhi,DELHI,0,2,100000,74,Other Business Activities
