Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAR-1813,TFORTRAVEL TECHNOLOGIES LIMITED LIABILITY PARTNERSHIP,2019-11-28,Delhi,Delhi,2,0,50000,63,"Transport, storage and Communications"
1,AAQ-9940,NEW LIGHT BUILDERS LIMITED LIABILITY PARTNERSHIP,2019-11-08,Delhi,Delhi,2,2,599000,70,Real Estate and Renting
1,AAR-0238,PROYASIS SOLUTIONS LIMITED LIABILITY PARTNERSHIP,2019-11-13,Kerala,Ernakulam,2,0,500000,72,Business Services
1,AAQ-9649,DR. VANJARI & DR. LONARE'S SHUBHAM HOSPITAL LLP,2019-11-05,Maharashtra,Pune,2,1,100000,85,"Community, personal & Social Services"
1,AAR-1483,ROYAL VIBES EVENT PLANNING AND MANAGEMENT LLP,2019-11-25,Gujarat,Ahmedabad,2,0,50000,92,"Community, personal & Social Services"
1,AAR-1349,DIGITALSAPIENS DIGITAL MARKETING AND CONSULTING SERVICES LLP,2019-11-25,Karnataka,Bangalore,2,0,20000,74,Business Services
1,AAR-0230,AJIT SINGHDEO INSPIRED SOCIAL INITIATIVES LLP,2019-11-13,Orissa,Cuttack,2,0,100000,74,Business Services
1,AAR-0244,VIRUTCHAM ACADEMY FOR SOCIAL CHANGEMAKERS LLP,2019-11-13,Tamil Nadu,Chennai,2,0,100000,80,"Community, personal & Social Services"
1,AAR-0100,NFORCE SECURITY & FACILITY MANAGEMENT SERVICES LLP,2019-11-11,Maharashtra,Pune,2,0,50000,74,Business Services
1,AAR-1488,BELFORT OUTSOURCING LIMITED LIABILITY PARTNERSHIP,2019-11-25,Kerala,Ernakulam,2,0,100000,74,Business Services
1,AAQ-9766,SHRIJA SERVICES LIMITED LIABILITY PARTNERSHIP,2019-11-06,Uttar Pradesh,Kanpur,2,0,10000,63,"Transport, storage and Communications"
1,AAR-0486,K.SHYAM TRADERS LIMITED LIABILITY PARTNERSHIP,2019-11-15,Haryana,Delhi,2,0,100000,51,Trading
1,AAR-0700,KAN AND KRISHME LIMITED LIABILITY PARTNERSHIP,2019-11-18,Delhi,Delhi,2,0,5000000,74,Business Services
1,AAR-0797,PATILS JEEVANJYOTI ENGINEERING AND RESEARCH LLP,2019-11-19,Maharashtra,Mumbai,2,1,50000,31,Manufacturing (Machinery & Equipments)
1,AAR-0850,SPECTRA GLOBAL SALES AND SERVICES MULTITRADE LLP,2019-11-19,Maharashtra,Mumbai,2,0,50000,51,Trading
1,AAQ-9774,MORPHEUS RAINBOW INTERNATIONAL IVF CENTER LLP,2019-11-06,Maharashtra,Mumbai,2,0,500000,85,"Community, personal & Social Services"
1,AAR-1518,PRINCIPAL ENTERPRISE SERVICES (INDIA) LLP,2019-11-26,Maharashtra,Pune,2,0,72000000,72,Business Services
1,AAQ-9707,VERITIES MULTISERVICES AND CONSULTANT LLP,2019-11-06,Maharashtra,Pune,4,0,100000,74,Business Services
1,AAQ-9473,FUTURE STUDENTS RESEARCH ORGANISATION LLP,2019-11-04,Kerala,Ernakulam,2,0,400000,80,"Community, personal & Social Services"
1,AAQ-9487,SERENE HERITAGE HOSPITALITY SOLUTIONS LLP,2019-11-04,Uttarakhand,Uttarakhand,2,0,2000,55,Trading
1,AAQ-9736,KANSAGRA UNIPATH SPECIALTY LABORATORY LLP,2019-11-06,Gujarat,Ahmedabad,3,0,100000,85,"Community, personal & Social Services"
1,AAQ-9845,MONISTIC CLINICAL RESEARCH MANAGEMENT LLP,2019-11-07,Gujarat,Ahmedabad,3,0,10000,73,"Community, personal & Social Services"
1,AAR-0176,3AXIS CONSULTING & TRAINING SOLUTIONS LLP,2019-11-13,Karnataka,Bangalore,2,0,100000,72,Business Services
1,AAR-0249,MJI AGARWOOD RESEARCH AND DEVELOPMENT LLP,2019-11-13,Assam,Shillong,2,0,100000,73,"Community, personal & Social Services"
1,AAR-0429,GUPTA INSTITUTE OF FINANCIAL TRAINING LLP,2019-11-14,Gujarat,Ahmedabad,2,0,200000,80,"Community, personal & Social Services"
1,AAR-0733,MAGNIFICENT WIRE & WIRELESS SOLUTIONS LLP,2019-11-18,Madhya Pradesh,Gwalior,2,0,100000,93,"Community, personal & Social Services"
1,AAR-1125,WINNING SECRETS MANAGEMENT CONSULTING LLP,2019-11-21,Tamil Nadu,Chennai,2,0,100000,74,Business Services
1,AAR-1154,LITTLE GEMS LIMITED LIABILITY PARTNERSHIP,2019-11-21,Himachal Pradesh,HimachalPradesh,2,0,100000,80,"Community, personal & Social Services"
1,AAR-1336,EMPOWER CONSTRUCTIONS AND CONTRACTORS LLP,2019-11-25,Telangana,Hyderabad,2,0,600000,45,Construction
1,AAR-1861,PLATFORM REVOLUTION SOFTWARE SERVICES LLP,2019-11-29,Andhra Pradesh,Vijayawada,2,0,100000,74,Business Services
1,AAR-1686,EDWERSE INTERNATIONAL EDUCATION CONSULTANTS LLP,2019-11-27,Kerala,Ernakulam,2,0,100000,80,"Community, personal & Social Services"
1,AAQ-9415,GALAXY ONCOCARE HOSPITAL AND RESEARCH CENTRE LLP,2019-11-01,Rajasthan,Jaipur,3,0,100000,85,"Community, personal & Social Services"
1,AAQ-9933,ANAYA EDUCATIONAL CONSULTANCY SERVICES INTERNATIONAL LLP,2019-11-08,Gujarat,Ahmedabad,2,0,10000,80,"Community, personal & Social Services"
1,AAQ-9941,FALCON CONSULTANCY SERVICES FOR CARBON ANODES LLP,2019-11-08,Karnataka,Bangalore,2,0,60000,74,Business Services
1,AAQ-9781,MKBP CONSTRUCTION LIMITED LIABILITY PARTNERSHIP,2019-11-06,Goa,Goa,3,0,100000,45,Construction
1,AAR-0782,JUPITER SYNERGIES LIMITED LIABILITY PARTNERSHIP,2019-11-19,Telangana,Hyderabad,2,1,100000,37,Manufacturing (Others)
1,AAR-1158,KAATHKUNI EDU-TOURISM AND CONSULTANTS LIMITED LIABILITY PARTNERSHIP,2019-11-21,Uttarakhand,Uttarakhand,2,0,100000,74,Business Services
1,AAQ-9514,NADAPURAM HIGHER EDUCATIONAL INSTITUTE LLP,2019-11-04,Kerala,Ernakulam,2,1,100000,80,"Community, personal & Social Services"
1,AAQ-9732,KARANJA PROJECT MANAGEMENT CONSULTANCY LLP,2019-11-06,Karnataka,Bangalore,2,0,100000,74,Business Services
1,AAQ-9899,TECHIESONGROUND PROCESSORS AND SELLERS LLP,2019-11-07,Maharashtra,Pune,2,0,50000,1,Agriculture and Allied Activities
1,AAR-0344,ARNITI DIGITAL CONSULTING AND SERVICES LLP,2019-11-14,Delhi,Delhi,2,0,40000,74,Business Services
1,AAR-0394,BUTTERFLY LADIES GYM AND HEALTH STUDIO LLP,2019-11-14,Telangana,Hyderabad,2,0,100000,92,"Community, personal & Social Services"
1,AAR-0493,GRAWBLE TECH ENGINEERS AND CONSULTANTS LLP,2019-11-15,Maharashtra,Pune,2,0,50000,74,Business Services
1,AAR-0589,PSR MANAGEMENT AND FINANCE CONSULTANTS LLP,2019-11-18,Delhi,Delhi,2,1,100000,93,"Community, personal & Social Services"
1,AAR-0714,DRPNN INSTITUTE OF OPHTHALMIC SCIENCES LLP,2019-11-18,Maharashtra,Pune,2,3,500000,85,"Community, personal & Social Services"
1,AAR-1293,VEERA REDDY AND RAMA RAO CONSTRUCTIONS LLP,2019-11-22,Telangana,Hyderabad,2,0,100000,45,Construction
1,AAR-1681,MEDEQ EMERGENCY RESPONSE SERVICE INDIA LLP,2019-11-27,Karnataka,Bangalore,3,0,100000,74,Business Services
1,AAR-1829,ALGLOBAL DESIGN AND DETAILING SERVICES LLP,2019-11-29,Delhi,Delhi,2,0,100000,74,Business Services
1,AAR-0815,WISDOMWHEEL INSTITUTE OF TRAINING & DEVELOPMENT LLP,2019-11-19,Karnataka,Bangalore,2,1,30000,73,"Community, personal & Social Services"
1,AAQ-9921,PERFECT CADENCE ENDEAVOURS LIMITED LIABILITY PARTNERSHIP,2019-11-08,Maharashtra,Pune,2,0,100000,92,"Community, personal & Social Services"
1,AAQ-9402,MEDONIKS MEDICAL EQUIPMENTS AND CONSUMABLES LLP,2019-11-01,Kerala,Ernakulam,2,0,100000,33,Manufacturing (Machinery & Equipments)
1,AAR-0152,TAHILRAMANI TRAINING CAREER INTERNATIONAL SERVICES LLP,2019-11-13,Karnataka,Bangalore,2,0,100000,74,Business Services
1,AAR-1661,PROACTIVE SKILLS TRAINING AND CERTIFICATION LLP,2019-11-27,Maharashtra,Mumbai,2,0,100000,80,"Community, personal & Social Services"
1,AAR-0069,TRUE WIN INVESTMENT AND IMF LIMITED LIABILITY PARTNERSHIP,2019-11-11,Maharashtra,Mumbai,2,1,15000,66,Insurance
1,AAR-1430,KUILA INTERNATIONAL SERVICE LIMITED LIABILITY PARTNERSHIP,2019-11-25,Tamil Nadu,Chennai,2,0,100000,51,Trading
1,AAQ-9801,BALAJI SECURITY FORCE AND DETECTIVE SERVICE LLP,2019-11-07,Maharashtra,Mumbai,2,0,10000,74,Business Services
1,AAQ-9625,MARCOS HERBAL LIMITED LIABILITY PARTNERSHIP,2019-11-05,Rajasthan,Jaipur,2,0,200000,52,Trading
