Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAR-1926,A R B R EXIM LLP,2019-12-02,Delhi,Delhi,1,2,100000,0,"Retail trade,except of motor vehicles and motorcycles,repair of personal&household goods"
1,AAR-1927,ARRAS FURNISHINGS LLP,2019-12-02,West Bengal,Kolkata,,2,4000000,0,"Retail trade,except of motor vehicles and motorcycles,repair of personal&household goods"
1,AAR-1928,NEDDLE AND THREAD DESIGNS LLP,2019-12-02,Maharashtra,Mumbai,,2,1000,0,Other Business Activities
1,AAR-1929,MUBARAK INVESTMENTS LLP,2019-12-02,Tamil Nadu,Chennai,,2,100000,0,Real estate activities
1,AAR-1930,RSA LAWYERS & ASSOCIATES LLP,2019-12-02,Delhi,Delhi,,3,100000,0,Other Business Activities
1,AAR-1931,SAMSON CLINICAL COURSES LLP,2019-12-02,Karnataka,Bangalore,,2,50000,0,Education
1,AAR-1932,ANBALAGAN & SONS LLP,2019-12-02,Karnataka,Bangalore,,2,100000,0,"Retail trade,except of motor vehicles and motorcycles,repair of personal&household goods"
1,AAR-1933,SUNDARAM GALAXY LLP,2019-12-02,Uttar Pradesh,Kanpur,,2,205000,0,Construction
1,AAR-1934,KHADE EDUCATION LLP,2019-12-02,Karnataka,Bangalore,,2,300000,0,Education
1,AAR-1935,BREAKTHROUGH STUDIO FITNESS LLP,2019-12-02,Karnataka,Bangalore,,2,100000,0,Other Business Activities
1,AAR-1936,SHIVA PRIYA INFRA INDIA LLP,2019-12-02,Madhya Pradesh,Gwalior,1,2,100000,0,Construction
1,AAR-1937,COT & CANDY BABY'S LAND LLP,2019-12-02,Maharashtra,Mumbai,,2,10000,0,Other Business Activities
1,AAR-1938,GETSETCHARGE TECHNOLOGIES LLP,2019-12-02,Kerala,Ernakulam,,2,20000,0,Other Business Activities
1,AAR-1939,GREEN CITY MOTORS LLP,2019-12-02,Karnataka,Bangalore,5,3,6538000,0,"Sale,Maintenance&Repair of motor vehicles and motor cycles;retail sale of automotive fuel"
1,AAR-1940,A.R PAINTING AND MULTIPLE FACILITIES LLP,2019-12-02,Maharashtra,Pune,,2,50000,0,Other Service activities
1,AAR-1941,SLIPPER SHOTS LLP,2019-12-02,Tamil Nadu,Coimbatore,,2,100000,0,Education
1,AAR-1942,AIKYA ENTERPRISES LLP,2019-12-02,Telangana,Hyderabad,,2,16042681,0,Other Mining and Quarrying
1,AAR-1943,PRAKRUTIK POTION LLP,2019-12-02,Maharashtra,Pune,,2,10000,0,"Activities Agriculture, Hunting and related Service activities"
1,AAR-1944,CSQUARE CONSULTANTS LLP,2019-12-02,Karnataka,Bangalore,,2,50000,0,Other Business Activities
1,AAR-1945,KARV FACADE LLP,2019-12-02,Haryana,Delhi,,2,50000,0,Other Business Activities
1,AAR-1946,MULTIVERSE CONCEPTS LLP,2019-12-02,Delhi,Delhi,,2,10000,0,Other Service activities
1,AAR-1947,DROADTRENDS LLP,2019-12-02,Karnataka,Bangalore,,3,30000,0,"Retail trade,except of motor vehicles and motorcycles,repair of personal&household goods"
1,AAR-1948,BPA AGGREGATES LLP,2019-12-02,Jharkhand,Jharkhand,,2,10000,0,Manufacture of other non-metallic mineral products
1,AAR-1949,CANNABIS STAR INDIA LLP,2019-12-02,Chandigarh,Chandigarh,,2,100000,0,Manufacture of food products and beverages
1,AAR-1950,HARIPRIYA APARTMENTS LLP,2019-12-02,Delhi,Delhi,1,2,452500,0,Construction
1,AAR-1951,TATHAASTU FIESTA LLP,2019-12-02,West Bengal,Kolkata,,2,100000,0,"Recreational, cultural and sporting activities"
1,AAR-1952,SVGF EXPORT LLP,2019-12-02,Uttar Pradesh,Kanpur,,2,10000,0,"Wholesale trade and commission trade, except of motor vehicles and motorcycles"
1,AAR-1953,DWELLAM SERVICES & MANAGEMENT LLP,2019-12-02,Orissa,Cuttack,,2,300000,0,"Recreational, cultural and sporting activities"
1,AAR-1954,TALENTWOOD VENTURES LLP,2019-12-02,Tamil Nadu,Chennai,,3,150000,0,Other Business Activities
1,AAR-1955,E MAJOR TALENT MANAGEMENT LLP,2019-12-02,Maharashtra,Mumbai,,3,100000,0,Other Business Activities
1,AAR-1956,VAARAAHI FARMLANDS LLP,2019-12-02,Telangana,Hyderabad,,2,100000,0,Real estate activities
1,AAR-1957,ALPL EXIM SERVICES LLP,2019-12-02,Maharashtra,Mumbai,,7,1000000,0,Other Business Activities
1,AAR-1958,AMANA HOSPITALITY SUPPLIES LLP,2019-12-02,Tamil Nadu,Chennai,1,2,405000,0,"Retail trade,except of motor vehicles and motorcycles,repair of personal&household goods"
1,AAR-1959,ROBIOTRICS LLP,2019-12-02,Tamil Nadu,Coimbatore,,2,100000,0,Manufacture of chemicals and chemical products
1,AAR-1960,RSG FABRICATIONS LLP,2019-12-02,Rajasthan,Jaipur,,3,200000,0,Manufacture of other non-metallic mineral products
1,AAR-1961,TOONY JUNCTION LLP,2019-12-02,Delhi,Delhi,,2,20000,0,"Retail trade,except of motor vehicles and motorcycles,repair of personal&household goods"
1,AAR-1962,UTMOST VENTURES LLP,2019-12-02,Delhi,Delhi,,2,100000,0,Real estate activities
1,AAR-1963,ANKHI EYE HOSPITAL & GENERAL LLP,2019-12-02,West Bengal,Kolkata,,2,200000,0,Health and Social Work
1,AAR-1964,RM ADVISORS LLP,2019-12-02,Delhi,Delhi,,2,100000,0,Other Business Activities
1,AAR-1965,SHELAR CONSTRUCTIONS LLP,2019-12-02,Maharashtra,Mumbai,,2,100000,0,Construction
1,AAR-1966,SUN-BEAM SPINNING MILLS LLP,2019-12-02,Gujarat,Ahmedabad,3,2,2500030,0,Manufacture of textiles
1,AAR-1967,MOUNTMINE EXTRACTION LLP,2019-12-02,Meghalaya,Shillong,,2,100000,0,Other Mining and Quarrying
1,AAR-1968,SAHAYTA CLINIC LLP,2019-12-02,West Bengal,Kolkata,,2,5000000,0,Health and Social Work
