Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAO-7187,OCIPHER INDUS LLP,2019-04-01,Maharashtra,Mumbai,0,2,50000,74,Business Services
1,AAO-7188,N V P EXPORT & IMPORT LLP,2019-04-01,Maharashtra,Mumbai,0,2,100000,52,Trading
1,AAO-7189,MOUNTVIEW COMMODEAL LLP,2019-04-01,West Bengal,Kolkata,0,2,100000,51,Trading
1,AAO-7182,JP CORP DEVELOPERS (INDIA) LLP,2019-04-01,Maharashtra,Mumbai,9,6,25000000,45,Construction
1,AAO-7183,ROOPESH AGRAWAL & CO LLP,2019-04-01,Chattisgarh,Chhattisgarh,0,2,50000,91,"Community, personal & Social Services"
1,AAO-7186,QUICKEDGE INTEGRATED LLP,2019-04-01,Assam,Shillong,0,2,100000,74,Business Services
1,AAO-7198,EYECATCHING YOUNG ENTREPRENEURS LLP,2019-04-01,Gujarat,Ahmedabad,0,2,100000,74,Business Services
1,AAO-7184,K M INFRACON LLP,2019-04-01,Delhi,Delhi,1,2,827500,70,Real Estate and Renting
1,AAO-7185,PAAKHI SYSTECH INDIA LLP,2019-04-01,Maharashtra,Pune,0,2,100000,72,Business Services
1,AAO-7239,ABANS ALTERNATIVE FUND MANAGERS LLP,2019-04-01,Maharashtra,Mumbai,0,2,100000,74,Business Services
1,AAO-7250,WORDMILL PUBLICATIONS LLP,2019-04-01,Maharashtra,Mumbai,0,2,10000,22,"Manufacturing (Paper & Paper products, Publishing, printing"
1,AAO-7251,CERES AGRITECH LLP,2019-04-01,Rajasthan,Jaipur,0,2,2000000,51,Trading
1,AAO-7252,SALEX BPO AND CONSULTANT SERVICES LLP,2019-04-01,Maharashtra,Mumbai,0,2,50000,72,Business Services
1,AAO-7190,HELICOIDPOINT TECHNOLOGIES LLP,2019-04-01,Bihar,Patna,0,2,20000,72,Business Services
1,AAO-7191,ECONEXT PAPER PRODUCTS LLP,2019-04-01,Maharashtra,Mumbai,0,2,100000,21,"Manufacturing (Paper & Paper products, Publishing, printing"
1,AAO-7192,MAHASHREE AGRICULTURE SERVICES TRADING ORGANISATION LLP,2019-04-01,Gujarat,Ahmedabad,0,2,100000,52,Trading
1,AAO-7193,L.N.BUILDWELL LLP,2019-04-01,Delhi,Delhi,0,2,100000,70,Real Estate and Renting
1,AAO-7194,BRIGHTWARDS ACADEMY LLP,2019-04-01,Maharashtra,Mumbai,0,2,10000,80,"Community, personal & Social Services"
1,AAO-7195,AWESOME SCREENS LLP,2019-04-01,Madhya Pradesh,Gwalior,0,2,10000,74,Business Services
1,AAO-7196,KD REALINFRA LLP,2019-04-01,Maharashtra,Mumbai,0,2,50000,45,Construction
1,AAO-7197,HELIUS INTERNATIONAL SOLAR SOLUTIONS LLP,2019-04-01,West Bengal,Kolkata,0,2,100000,93,"Community, personal & Social Services"
1,AAO-7201,ATD RESOLUTION PROFESSIONALS LLP,2019-04-01,Uttar Pradesh,Kanpur,0,2,100000,74,Business Services
1,AAO-7204,LEGAL MASTER ADVISORS LLP,2019-04-01,Maharashtra,Pune,0,2,100000,74,Business Services
1,AAO-7199,TRACURE IT SOLUTION LLP,2019-04-01,Madhya Pradesh,Gwalior,0,2,100000,72,Business Services
1,AAO-7200,EMPLOYEE BASKET SERVICES LLP,2019-04-01,Karnataka,Bangalore,0,2,50000,74,Business Services
1,AAO-7202,STARLING DIAGNOSTICS LLP,2019-04-01,Maharashtra,Mumbai,1,2,100000,85,"Community, personal & Social Services"
1,AAO-7203,MULLER LUGGAGE INDUSTRIES LLP,2019-04-01,West Bengal,Kolkata,0,2,200000,52,Trading
1,AAO-7205,BHAGATSHYAM FOOD PRODUCTS LLP,2019-04-01,Gujarat,Ahmedabad,0,2,200000,51,Trading
1,AAO-7206,NATH REMEDIES LLP,2019-04-01,Maharashtra,Mumbai,1,2,10000,85,"Community, personal & Social Services"
1,AAO-7208,SR. & JR. CLOTHING LLP,2019-04-01,Maharashtra,Mumbai,0,2,100000,74,Business Services
1,AAO-7209,URBAN TREE REAL ESTATE DEVELOPERS LLP,2019-04-01,Tamil Nadu,Chennai,1,3,100000,45,Construction
1,AAO-7210,VELSAA ENTERPRISES LLP,2019-04-01,Gujarat,Ahmedabad,0,2,100000,51,Trading
1,AAO-7212,DOCTORS BILL CARE LLP,2019-04-01,Tamil Nadu,Chennai,0,2,100000,74,Business Services
1,AAO-7207,DOMUM INFRA LLP,2019-04-01,Maharashtra,Mumbai,0,2,50000,45,Construction
1,AAO-7211,DERWENT OVERSEAS CONSULTANCY LLP,2019-04-01,Telangana,Hyderabad,0,2,100000,74,Business Services
1,AAO-7214,WHITE EQUITY LLP,2019-04-01,Maharashtra,Mumbai,0,2,200000,74,Business Services
1,AAO-7227,ARAMUS STRUCTURES LLP,2019-04-01,Maharashtra,Mumbai,0,4,100000,45,Construction
1,AAO-7228,KAMTAM PATIL VENTURES LLP,2019-04-01,Maharashtra,Pune,0,2,50000,74,Business Services
1,AAO-7229,MUSFIRA INFRASTRUCTURE LLP,2019-04-01,Maharashtra,Mumbai,0,3,100000,45,Construction
1,AAO-7240,GREEN PAPER BAG LLP,2019-04-01,Tamil Nadu,Chennai,2,2,2500000,74,Business Services
1,AAO-7241,TOPNOTCH MULTIWINGS LLP,2019-04-01,Telangana,Hyderabad,0,2,100000,45,Construction
1,AAO-7242,ARUSH BREEDING FARMS LLP,2019-04-01,Telangana,Hyderabad,0,2,100000,74,Business Services
1,AAO-7243,HOLISTIC BUILDERS LLP,2019-04-01,Telangana,Hyderabad,0,2,100000,45,Construction
1,AAO-7213,RBNJ INFRACON LLP,2019-04-01,Delhi,Delhi,2,2,540000,70,Real Estate and Renting
1,AAO-7215,MANKINDE LAW LLP,2019-04-01,Uttar Pradesh,Kanpur,0,2,100000,74,Business Services
1,AAO-7216,SPASHT VIGYAPAN LLP,2019-04-01,West Bengal,Kolkata,0,2,50000,74,Business Services
1,AAO-7217,MDUE INFRACON LLP,2019-04-01,West Bengal,Kolkata,2,5,100000,70,Real Estate and Renting
1,AAO-7218,MARVELLOUS AGENCIES LLP,2019-04-01,West Bengal,Kolkata,4,2,500000,51,Trading
1,AAO-7219,AMR TRADER & CONSULTANT LLP,2019-04-01,West Bengal,Kolkata,0,2,2000000,93,"Community, personal & Social Services"
1,AAO-7220,RAM SOCIETATE LLP,2019-04-01,Telangana,Hyderabad,0,2,500000,45,Construction
1,AAO-7221,DIGNC MARKETING LLP,2019-04-01,Maharashtra,Mumbai,0,2,50000,74,Business Services
1,AAO-7222,SUNCO HOSPITALITY LLP,2019-04-01,Haryana,Delhi,0,2,100000,74,Business Services
1,AAO-7223,YJR REAL ESTATE LLP,2019-04-01,Telangana,Hyderabad,0,2,100000,70,Real Estate and Renting
1,AAO-7224,AMMS SOLUTION SERVICES LLP,2019-04-01,Uttar Pradesh,Kanpur,0,2,10000,52,Trading
1,AAO-7225,PSJ PROPERTIES LLP,2019-04-01,Delhi,Delhi,0,2,100000,70,Real Estate and Renting
1,AAO-7226,GYBES ENTERPRISES LLP,2019-04-01,West Bengal,Kolkata,4,3,100000,74,Business Services
1,AAO-7230,HEALTHY BEATLE LLP,2019-04-01,Maharashtra,Mumbai,0,2,10000,74,Business Services
1,AAO-7231,KOKAN ECO PRODUCTS & SERVICES LLP,2019-04-01,Maharashtra,Mumbai,0,2,100000,52,Trading
1,AAO-7232,MORTON CRITICAL CARE EMERGENCY AND PAIN SERVICES LLP,2019-04-01,Andhra Pradesh,Vijayawada,7,2,100000,85,"Community, personal & Social Services"
1,AAO-7233,NADATHUR CONSULTANTS LLP,2019-04-01,Tamil Nadu,Chennai,0,2,100000,74,Business Services
1,AAO-7234,MEDRIX DFS LLP,2019-04-01,Rajasthan,Jaipur,0,2,100000,15,Manufacturing (Food stuffs)
1,AAO-7235,NESUTECH LLP,2019-04-01,Maharashtra,Mumbai,0,2,100000,74,Business Services
1,AAO-7236,OREX REAL ESTATE DEVELOPMENT LLP,2019-04-01,Maharashtra,Mumbai,0,2,100000,70,Real Estate and Renting
1,AAO-7237,CLEAN MAX FUSION POWER LLP,2019-04-01,Maharashtra,Mumbai,0,2,10000,74,Business Services
1,AAO-7238,URBAN TREE LIFESTYLES LLP,2019-04-01,Tamil Nadu,Chennai,0,4,100000,45,Construction
1,AAO-7245,DAVOL DIAMOND MARKETING LLP,2019-04-01,Gujarat,Ahmedabad,2,2,500000,74,Business Services
1,AAO-7256,SDPL-UHPC INDIA LLP,2019-04-01,Maharashtra,Pune,0,2,100000,51,Trading
1,AAO-7262,SAPTRAJ INDUSTRIES LLP,2019-04-01,Maharashtra,Pune,0,2,50000,74,Business Services
1,AAO-7266,SOKO BEAUTY LLP,2019-04-01,Uttar Pradesh,Kanpur,0,2,500000,52,Trading
1,AAO-7268,TOMORROW BUSINESS SOLUTIONS LLP,2019-04-01,Delhi,Delhi,0,2,5120000,70,Real Estate and Renting
1,AAO-7269,ALPHAX CHEM LLP,2019-04-01,Gujarat,Ahmedabad,0,2,100000,74,Business Services
1,AAO-7270,UPDRIVEN CONSULTING LLP,2019-04-01,Pondicherry,Pondicherry,0,2,5000,74,Business Services
1,AAO-7271,NELUMBO CONSULTANTS LLP,2019-04-01,Telangana,Hyderabad,0,2,100000,51,Trading
1,AAO-7244,AZMI SHOE LLP,2019-04-01,Maharashtra,Mumbai,0,2,50000,52,Trading
1,AAO-7246,HOLISTIC REALTORS LLP,2019-04-01,Telangana,Hyderabad,0,2,100000,45,Construction
1,AAO-7247,HOLISTIC IT DEVELOPERS LLP,2019-04-01,Telangana,Hyderabad,0,2,100000,45,Construction
1,AAO-7248,DHANVARDHINI HOSPITALITY LLP,2019-04-01,Maharashtra,Mumbai,0,2,200000,55,Trading
1,AAO-7249,GARGI INFOLINE LLP,2019-04-01,Delhi,Delhi,1,2,600000,72,Business Services
1,AAO-7253,RGPA TRADELINK LLP,2019-04-01,Gujarat,Ahmedabad,0,2,100000,74,Business Services
1,AAO-7255,MADVICK DESIGN STUDIO LLP,2019-04-01,Delhi,Delhi,0,2,100000,74,Business Services
1,AAO-7257,DIVINESRIVAAS IMPERIAL LLP,2019-04-01,Madhya Pradesh,Gwalior,0,2,100000,55,Trading
1,AAO-7258,STAR TAX SOLUTION LLP,2019-04-01,West Bengal,Kolkata,2,2,100000,74,Business Services
1,AAO-7259,QTOP CREATIONS LLP,2019-04-01,Kerala,Ernakulam,0,3,100000,52,Trading
1,AAO-7254,ARCHIVER NETWEB SOLUTIONS LLP,2019-04-01,Delhi,Delhi,0,2,100000,72,Business Services
1,AAO-7327,A AND P EDUCATIONAL AND TRAINING CENTRE LLP,2019-04-01,Maharashtra,Mumbai,0,2,2211500,80,"Community, personal & Social Services"
1,AAO-7329,BIOSTAR FUEL LLP,2019-04-01,Gujarat,Ahmedabad,0,2,50000,52,Trading
1,AAO-7330,PRIYALKA PROPERTIES LLP,2019-04-01,Maharashtra,Mumbai,0,2,100000,70,Real Estate and Renting
1,AAO-7331,V3 GENUINE PARTS TRADERS LLP,2019-04-01,Maharashtra,Mumbai,0,2,10000,52,Trading
1,AAO-7332,DOOL VENTURE LLP,2019-04-01,Kerala,Ernakulam,0,2,30000,22,"Manufacturing (Paper & Paper products, Publishing, printing"
1,AAO-7333,STONELAB ELEMENTS LLP,2019-04-01,Gujarat,Ahmedabad,0,3,100000,74,Business Services
1,AAO-7334,THREED UNIVERSAL SERVICES LLP,2019-04-01,Karnataka,Bangalore,0,2,100000,93,"Community, personal & Social Services"
1,AAO-7335,GAHIL CONSTRUCTIONS LLP,2019-04-01,Maharashtra,Mumbai,0,2,10000,45,Construction
1,AAO-7336,GREEN ACCELERATORS LLP,2019-04-01,Rajasthan,Jaipur,0,2,100000,1,Agriculture and Allied Activities
1,AAO-7260,CSP UDYOG FINANCIAL CONSULTANCY LLP,2019-04-01,Maharashtra,Mumbai,1,2,60000,74,Business Services
