Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAP-4878,UMEPLUS MARKETING LLP,2019-06-03,Maharashtra,Mumbai,0,3,100000,51,Trading
1,AAP-4879,YAAN ENGINEERING SOLUTIONS LLP,2019-06-03,Maharashtra,Pune,0,2,20000,93,"Community, personal & Social Services"
1,AAP-4880,MELANGE ATLIER INDIA LLP,2019-06-03,Uttar Pradesh,Kanpur,0,2,100000,74,Business Services
1,AAP-4881,NEXT GENERATION INFOTAINMENT LLP,2019-06-03,West Bengal,Kolkata,0,2,735000,92,"Community, personal & Social Services"
1,AAP-4882,AVIMN PHARMACEUTICALS LLP,2019-06-03,Gujarat,Ahmedabad,3,2,10000,24,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAP-4883,SARV AROMATICS LLP,2019-06-03,Uttar Pradesh,Kanpur,0,2,100000,15,Manufacturing (Food stuffs)
1,AAP-4884,AYZAN MULTILINK LLP,2019-06-03,Maharashtra,Mumbai,0,2,50000,74,Business Services
1,AAP-4885,EGGACY LAYER FARMS LLP,2019-06-03,West Bengal,Kolkata,0,3,100000,1,Agriculture and Allied Activities
1,AAP-4886,TULJABHAVANI SUGARS LLP,2019-06-03,Maharashtra,Pune,0,3,10000,1,Agriculture and Allied Activities
1,AAP-4887,EDURESEARCH LINKSMIND LLP,2019-06-03,West Bengal,Kolkata,0,2,100000,80,"Community, personal & Social Services"
1,AAP-4888,WAFF INDUSTRIES LLP,2019-06-03,Gujarat,Ahmedabad,0,2,100000,24,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAP-4889,SPINACH LEARNING SOLUTIONS LLP,2019-06-03,Delhi,Delhi,0,2,20000,80,"Community, personal & Social Services"
1,AAP-4890,TALENTSCOPE PLACEMENT LLP,2019-06-03,Maharashtra,Mumbai,0,2,100000,74,Business Services
1,AAP-4891,UDAAN TRADELINK LLP,2019-06-03,Delhi,Delhi,0,2,2100000,51,Trading
1,AAP-4892,PLASTER MASTERS LLP,2019-06-03,Rajasthan,Jaipur,1,2,3000000,26,"Manufacturing (Metals & Chemicals, and products thereof)"
1,AAP-4893,SUNSKY LABORATORIES LLP,2019-06-03,Assam,Shillong,0,2,20000,74,Business Services
1,AAP-4894,GLOCAL ADDA CREATIVE CONSULTING LLP,2019-06-03,Karnataka,Bangalore,1,2,90000,93,"Community, personal & Social Services"
1,AAP-4895,COMONIA TECHNOLOGIES LLP,2019-06-03,West Bengal,Kolkata,0,2,10000,72,Business Services
1,AAP-4896,IGATE VENTURES LLP,2019-06-03,Karnataka,Bangalore,0,4,500000,45,Construction
1,AAP-4897,CLICKWORLD RESEARCH LLP,2019-06-03,Maharashtra,Pune,0,2,100000,72,Business Services
1,AAP-4898,BRANDS IMPACT ENTERTAINMENT LLP,2019-06-03,Delhi,Delhi,0,2,100000,74,Business Services
1,AAP-4899,OAK TREE WISDOM LLP,2019-06-03,Uttar Pradesh,Kanpur,1,2,500000,80,"Community, personal & Social Services"
1,AAP-4900,SHASHWAT TRADING & SERVICES LLP,2019-06-03,Maharashtra,Mumbai,0,2,50000,51,Trading
1,AAP-4901,MILLENNIAL PICTURES LLP,2019-06-03,Karnataka,Bangalore,0,2,100000,92,"Community, personal & Social Services"
1,AAP-4902,AADHAR PROJECTS LLP,2019-06-03,Delhi,Delhi,4,2,6674000,70,Real Estate and Renting
1,AAP-4903,FINOPTIS VENTURES LLP,2019-06-03,Gujarat,Ahmedabad,0,2,50000,74,Business Services
1,AAP-4904,ALTRON ENTERPRISES LLP,2019-06-03,Rajasthan,Jaipur,0,2,500000,52,Trading
1,AAP-4905,CLICKLOCAL DIGITAL ADVERTISING LLP,2019-06-03,Delhi,Delhi,0,2,50000,74,Business Services
1,AAP-4906,BRO N SIS WORKS LLP,2019-06-03,Madhya Pradesh,Gwalior,0,2,10000,55,Trading
