Count,No,Name,Date,State,ROC,Partners,Designated Partners,Obligation,Division,Activity
1,AAO-1920,WOMEN ART CARE SOLUTION LLP ,2019-02-01,Delhi,DELHI,0,2,500000,93,Other Service activities
1,AAO-1890,WHITE WINGS FOODS AND BEVERAGES LLP ,2019-02-01,Gujarat,AHMEDABAD,0,2,100000,15,Manufacture of food products a
1,AAO-1924,WEAVERNEST ADVISORSLLP ,2019-02-01,Delhi,DELHI,0,2,20000,74,Other Business Activities
1,AAO-1871,VICTORY AUTOSPARES LLP,2019-02-01,Karnataka,BANGALORE,0,3,100000,24,Manufacture of chemicals and c
1,AAO-1884,VALUECO INNOVATIONSLLP ,2019-02-01,Maharashtra,PUNE,0,2,50000,74,Other Business Activities
1,AAO-1960,TECHTRON REALTOR LLP  ,2019-02-01,Maharashtra,MUMBAI,0,2,100000,70,Real estate activities
1,AAO-1882,TAXSHOOTER FINANCIAL SERVICES LLP ,2019-02-01,Uttar Pradesh,KANPUR,0,2,20000,74,Other Business Activities
1,AAO-1893,TAPROOTS DENTAL HEALTH LLP ,2019-02-01,Maharashtra,MUMBAI,2,2,100000,85,Health and Social Work
1,AAO-1879,TAPOVAN TARINI HOTEL LLP,2019-02-01,Karnataka,BANGALORE,1,2,50000,93,Other Service activities
1,AAO-1970,TAMANNA AGENCIES LLP  ,2019-02-01,West Bengal,KOLKATA,1,2,1500000,74,Other Business Activities
1,AAO-1873,TALBROS LEGAL LLP  ,2019-02-01,Haryana,DELHI,0,3,100000,74,Other Business Activities
1,AAO-1963,SUCHETA ACADEMY LLP  ,2019-02-01,Maharashtra,MUMBAI,0,2,50000,80,Education
1,AAO-1900,STONEPLATE RESTAURANT LLP ,2019-02-01,Tamil Nadu,CHENNAI,0,2,100000,55,Hotels and Restaurants
1,AAO-1941,SPOTECH SYSTEMS LLP  ,2019-02-01,Delhi,DELHI,0,2,100000,72,Computer and related activitie
1,AAO-1931,SMALL TOWN FOLKS INTERACTIVE LLP ,2019-02-01,Maharashtra,MUMBAI,0,2,100000,74,Other Business Activities
1,AAO-1875,SILISUN VENTURES LLP  ,2019-02-01,Rajasthan,JAIPUR,0,2,10000,74,Other Business Activities
1,AAO-1937,SHALIGRAM HEIGHTS LLP ,2019-02-01,Gujarat,AHMEDABAD,0,6,100000,45,Construction
1,AAO-1918,SHAINELEX ADVISORS LLP ,2019-02-01,West Bengal,KOLKATA,0,2,100000,74,Other Business Activities
1,AAO-1944,SHABARI SASTHA ENTERPRISES LLP ,2019-02-01,Telangana,HYDERABAD,0,2,2000000,51,Wholesale trade and commission
1,AAO-1923,SEW A GIFT LLP  ,2019-02-01,Maharashtra,MUMBAI,0,2,10000,74,Other Business Activities
1,AAO-1961,SETIDRE MULTITRADE LLP ,2019-02-01,West Bengal,KOLKATA,0,2,50000,51,Wholesale trade and commission
1,AAO-1891,SATTVAM HOSPITALITY LLP,2019-02-01,Karnataka,BANGALORE,0,2,2000000,74,Other Business Activities
1,AAO-1936,SASONS E BSPL SERVICES LLP ,2019-02-01,Haryana,DELHI,0,2,100000,74,Other Business Activities
1,AAO-1954,SAPTAMI BOOKS LLP  ,2019-02-01,Maharashtra,PUNE,0,2,50000,21,Manufacture of paper and paper
1,AAO-1968,SAMBHU MAHADEV ENTERPRISES LLP ,2019-02-01,Orissa,CUTTACK,0,2,200000,74,Other Business Activities
1,AAO-1929,SAHINI YASHUS LLP  ,2019-02-01,Maharashtra,MUMBAI,0,2,50000,74,Other Business Activities
1,AAO-1967,SA4 DAZZLING LIFE LLP ,2019-02-01,Uttar Pradesh,KANPUR,0,2,100000,15,Manufacture of food products a
1,AAO-1955,ROSELLE SOFTTECH AND MANSERVICES LLP ,2019-02-01,Maharashtra,MUMBAI,0,2,100000,74,Other Business Activities
